MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367348220,2024-09-29T00:00:08,47.13948,-90.67986,11.8,258.5,258.0,PRESQUE ISLE,IMO7303877,WDH7560,79.0,0.0,42.0,16.0,6.8,79.0,A
563032700,2024-09-29T00:00:08,40.50677,-73.48175,0.4,204.5,88.0,MAERSK SAIGON,IMO9303534,9V5630,71.0,1.0,332.0,44.0,12.4,71.0,A
563112400,2024-09-29T00:00:09,23.85221,-81.23749,13.0,240.3,237.0,KT BIRDIE,IMO9597343,9V6799,70.0,0.0,225.0,32.0,7.7,70.0,A
345020003,2024-09-29T00:00:36,29.91872,-90.08048,0.0,134.7,251.0,MAR DE CALIFORNIA,IMO9379870,XCCE8,70.0,5.0,135.0,23.0,8.5,70.0,A
338219000,2024-09-29T00:00:39,29.73995,-95.28128,0.0,252.6,324.0,LIBERTY GRACE,IMO9228148,WADN,70.0,5.0,190.0,32.0,6.7,70.0,A
538010311,2024-09-29T00:00:07,24.75477,-79.66084,12.7,197.5,200.0,ATLANTIC NAVIGATORII,IMO9231145,V7A5878,71.0,0.0,193.0,28.0,10.6,79.0,A
311062400,2024-09-29T00:00:11,30.67852,-81.4641,0.0,253.3,28.0,DITLEV REEFER,IMO8819926,C6ZP7,79.0,5.0,164.0,24.0,7.2,79.0,A
563154600,2024-09-29T00:00:14,28.56556,-88.8507,1.7,151.6,179.0,SUNNY BAY,IMO9917749,9V7201,70.0,2.0,200.0,32.0,7.1,70.0,A
303348100,2024-09-29T00:00:17,39.25946,-76.55603,0.0,209.7,511.0,JOHN W BROWN,IMO8862739,KHJL,70.0,5.0,128.0,19.0,0.0,70.0,A
367612490,2024-09-29T00:01:06,29.14154,-90.21394,0.0,202.9,340.0,HOS CALEDONIA,IMO9647629,WDH3937,70.0,5.0,97.0,20.0,3.3,70.0,A
367332830,2024-09-29T00:00:04,29.33788,-94.6997,9.0,283.1,285.0,PENNY F,IMO9555682,WDE3007,70.0,0.0,65.0,13.0,3.2,70.0,A
367602890,2024-09-29T00:00:04,29.14353,-90.20498,0.0,62.4,248.0,GRAND ISLE,IMO9703746,WDH2957,70.0,0.0,95.0,20.0,5.0,70.0,A
316001701,2024-09-29T00:00:34,42.87995,-79.24828,0.0,227.7,357.0,JOHN D LEITCH,IMO6714586,VGWM,70.0,5.0,222.0,24.0,5.8,70.0,A
636093186,2024-09-29T00:00:03,31.88054,-80.03141,0.0,0.0,216.0,UMM SALAL,IMO9525857,5LLQ5,74.0,1.0,366.0,48.0,13.8,74.0,A
636023343,2024-09-29T00:00:06,48.40084,-125.96265,10.4,254.8,259.0,OOCL VERACRUZ,IMO9979266,5LNG2,70.0,0.0,255.0,40.0,11.1,70.0,A
257615000,2024-09-29T00:00:11,26.36415,-95.39359,11.8,205.3,209.0,STAR ISFJORD,IMO9182978,LAOX5,70.0,0.0,198.0,31.0,9.8,70.0,A
232027403,2024-09-29T00:01:06,28.89174,-89.31854,0.3,172.0,237.0,WORLD DIANA,IMO9875214,MHGI2,70.0,1.0,229.0,32.0,8.7,70.0,A
256548000,2024-09-29T00:00:48,40.64181,-74.18864,0.0,167.8,44.0,CMA CGM PELLEAS,IMO9365788,9HA3489,71.0,5.0,350.0,42.0,12.8,71.0,A
538009559,2024-09-29T00:00:06,27.69431,-115.55645,20.4,142.7,141.0,DEL MONTE VALIANT,IMO9869681,V7A4889,70.0,0.0,192.0,30.0,7.9,70.0,A
367704540,2024-09-29T00:00:49,47.65772,-122.37391,0.0,208.1,180.0,COASTAL STANDARD,IMO9782493,WDI5038,70.0,5.0,73.0,16.0,4.2,70.0,A
256653000,2024-09-29T00:00:03,47.80007,-87.31489,13.1,300.7,299.0,NOELLE G,IMO9459967,9HA5922,70.0,0.0,185.0,24.0,6.4,70.0,A
275543000,2024-09-29T00:00:35,25.79502,-80.24331,0.0,31.5,302.0,VIOLET,IMO9962976,YLSE,70.0,5.0,89.0,12.0,4.2,70.0,A
636091783,2024-09-29T00:00:08,24.89845,-80.13693,13.8,45.0,48.0,NORTHERN DIPLOMAT,IMO9353230,A8SV8,71.0,0.0,231.0,32.0,12.0,71.0,A
477302200,2024-09-29T00:00:08,26.09777,-80.05441,9.0,249.5,245.0,SEASPAN HANNOVER,IMO9320013,VRSM5,70.0,0.0,207.0,30.0,9.0,70.0,A
563033400,2024-09-29T00:00:27,28.8988,-89.33943,0.3,144.6,234.0,SORSI,IMO9781073,9V3205,70.0,1.0,200.0,32.0,6.9,70.0,A
671087100,2024-09-29T00:00:10,18.46215,-66.12337,7.9,321.2,511.0,WATER SPIRIT 2,IMO9212424,5VGA7,70.0,0.0,70.0,18.0,4.0,70.0,A
352002632,2024-09-29T00:00:10,31.97455,-80.44872,0.0,117.2,213.0,BUNUN UNICORN,IMO9949687,3E4957,70.0,1.0,183.0,32.0,7.2,70.0,A
209565000,2024-09-29T00:00:14,29.93941,-90.35638,0.0,33.5,291.0,UBC HOUSTON,IMO9697143,5BFC6,70.0,5.0,180.0,32.0,6.7,70.0,A
538008246,2024-09-29T00:00:33,22.99481,-111.67268,11.8,121.4,119.0,PORT SHANGHAI,IMO9423528,V7A2138,70.0,0.0,190.0,32.0,11.2,70.0,A
636015547,2024-09-29T00:01:04,39.2023,-76.48139,0.0,328.0,353.0,FAITH,IMO9497529,D5BK9,70.0,5.0,176.0,26.0,5.4,70.0,A
477468500,2024-09-29T00:01:09,29.19617,-94.6501,0.0,338.7,250.0,JOSCO GUANGZHOU,IMO9872523,VRTD4,70.0,1.0,200.0,33.0,12.3,70.0,A
