,Port hub,Year,latitude,longitude,Major/Minor ports,Loaded InBound DOMESTIC,Empty InBound DOMESTIC,Loaded OutBound DOMESTIC,Empty OutBound DOMESTIC,Total DOMESTIC,Loaded InBound FOREIGN,Loaded OutBound  FOREIGN,Total OutBound  FOREIGN,Total Loaded Grand,Count of Event_Amphetamines,Count of Event_Anabolic steroids,Count of Event_Barbiturates,Count of Event_Benzodiazepines,Count of Event_Cannabis,Count of Event_Class A,Count of Event_Class B,Count of Event_Class C,Count of Event_Classification Unknown,Count of Event_Cocaine,Count of Event_Crack,Count of Event_Ecstasy,Count of Event_GHB,Count of Event_Ketamine,Count of Event_LSD,Count of Event_Mephedrone,Count of Event_Methadone,Count of Event_Morphine,Count of Event_Nitrous Oxide,Count of Event_Other Class A,Count of Event_Other Class B,Count of Event_Other Class C,Count of Event_Temazepam,Count of Event_Unnamed: 24,Sum Qty (kg)_Amphetamines,Sum Qty (kg)_Anabolic steroids,Sum Qty (kg)_Barbiturates,Sum Qty (kg)_Benzodiazepines,Sum Qty (kg)_Cannabis,Sum Qty (kg)_Class A,Sum Qty (kg)_Class B,Sum Qty (kg)_Class C,Sum Qty (kg)_Classification Unknown,Sum Qty (kg)_Cocaine,Sum Qty (kg)_Crack,Sum Qty (kg)_Ecstasy,Sum Qty (kg)_GHB,Sum Qty (kg)_Ketamine,Sum Qty (kg)_LSD,Sum Qty (kg)_Mephedrone,Sum Qty (kg)_Methadone,Sum Qty (kg)_Morphine,Sum Qty (kg)_Nitrous Oxide,Sum Qty (kg)_Other Class A,Sum Qty (kg)_Other Class B,Sum Qty (kg)_Other Class C,Sum Qty (kg)_Temazepam,Sum Qty (kg)_Unnamed: 24,Sum Qty (lbs)_Amphetamines,Sum Qty (lbs)_Anabolic steroids,Sum Qty (lbs)_Barbiturates,Sum Qty (lbs)_Benzodiazepines,Sum Qty (lbs)_Cannabis,Sum Qty (lbs)_Class A,Sum Qty (lbs)_Class B,Sum Qty (lbs)_Class C,Sum Qty (lbs)_Classification Unknown,Sum Qty (lbs)_Cocaine,Sum Qty (lbs)_Crack,Sum Qty (lbs)_Ecstasy,Sum Qty (lbs)_GHB,Sum Qty (lbs)_Ketamine,Sum Qty (lbs)_LSD,Sum Qty (lbs)_Mephedrone,Sum Qty (lbs)_Methadone,Sum Qty (lbs)_Morphine,Sum Qty (lbs)_Nitrous Oxide,Sum Qty (lbs)_Other Class A,Sum Qty (lbs)_Other Class B,Sum Qty (lbs)_Other Class C,Sum Qty (lbs)_Temazepam,Sum Qty (lbs)_Unnamed: 24
108,North East,2020.0,54.91469444444444,-1.3645277777777778,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.7710000000001,669.0,51.0,3.0,481.0,10921.0,3863.0,12169.0,964.0,3138.0,2358.0,619.0,2128.0,1.0,146.0,18.0,15.0,77.0,28.0,0.0,148.0,702.0,450.0,33.0,0.0,182.82405147000003,27.6511266405,1.1609999999999998,66.33609765,0.0,0.0,0.0,0.0,0.0,49.336646528,4.57534738,88.359263164,0.0,14.234604970000001,154.78099999999998,0.0,12.2817,0.70818376029,0.0,0.0,0.0,0.0,1.43,0.0,82.92769342108846,12.542354982037722,0.5266213678547776,30.089583533670204,0.0,0.0,0.0,0.0,0.0,22.378753040433274,2.0753451297729315,40.07913525414811,0.0,6.456715883009317,70.20756411535775,0.0,5.570892035815697,0.3212271322450125,0.0,0.0,0.0,0.0,0.6486378604929648,0.0
109,North East,2020.0,54.91469444444444,-1.3645277777777778,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3854.809,669.0,51.0,3.0,481.0,10921.0,3863.0,12169.0,964.0,3138.0,2358.0,619.0,2128.0,1.0,146.0,18.0,15.0,77.0,28.0,0.0,148.0,702.0,450.0,33.0,0.0,182.82405147000003,27.6511266405,1.1609999999999998,66.33609765,0.0,0.0,0.0,0.0,0.0,49.336646528,4.57534738,88.359263164,0.0,14.234604970000001,154.78099999999998,0.0,12.2817,0.70818376029,0.0,0.0,0.0,0.0,1.43,0.0,82.92769342108846,12.542354982037722,0.5266213678547776,30.089583533670204,0.0,0.0,0.0,0.0,0.0,22.378753040433274,2.0753451297729315,40.07913525414811,0.0,6.456715883009317,70.20756411535775,0.0,5.570892035815697,0.3212271322450125,0.0,0.0,0.0,0.0,0.6486378604929648,0.0
110,North East,2020.0,54.91469444444444,-1.3645277777777778,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29256.448,669.0,51.0,3.0,481.0,10921.0,3863.0,12169.0,964.0,3138.0,2358.0,619.0,2128.0,1.0,146.0,18.0,15.0,77.0,28.0,0.0,148.0,702.0,450.0,33.0,0.0,182.82405147000003,27.6511266405,1.1609999999999998,66.33609765,0.0,0.0,0.0,0.0,0.0,49.336646528,4.57534738,88.359263164,0.0,14.234604970000001,154.78099999999998,0.0,12.2817,0.70818376029,0.0,0.0,0.0,0.0,1.43,0.0,82.92769342108846,12.542354982037722,0.5266213678547776,30.089583533670204,0.0,0.0,0.0,0.0,0.0,22.378753040433274,2.0753451297729315,40.07913525414811,0.0,6.456715883009317,70.20756411535775,0.0,5.570892035815697,0.3212271322450125,0.0,0.0,0.0,0.0,0.6486378604929648,0.0
111,North East,2021.0,54.91469444444444,-1.3645277777777778,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.481,687.0,92.0,0.0,886.0,14952.0,4271.0,15968.0,1625.0,3885.0,2537.0,649.0,1970.0,6.0,174.0,20.0,9.0,199.0,85.0,0.0,202.0,484.0,598.0,198.0,0.0,182.15,7.78,0.0,210.39,0.0,0.0,0.0,0.0,0.0,108.25,8.33,78.74000000000001,0.0,12.44,0.08,0.0,15.92,3.07,0.0,0.0,0.0,0.0,8.89,0.0,82.62194845370178,3.5289528354092776,0.0,95.43141221616425,0.0,0.0,0.0,0.0,0.0,49.101432446408005,3.7784289355988796,35.71590568896227,0.0,5.6426957933793584,0.036287432754851,0.0,7.221199118215385,1.392530231967414,0.0,0.0,0.0,0.0,4.032440964882837,0.0
112,North East,2021.0,54.91469444444444,-1.3645277777777778,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3972.316,687.0,92.0,0.0,886.0,14952.0,4271.0,15968.0,1625.0,3885.0,2537.0,649.0,1970.0,6.0,174.0,20.0,9.0,199.0,85.0,0.0,202.0,484.0,598.0,198.0,0.0,182.15,7.78,0.0,210.39,0.0,0.0,0.0,0.0,0.0,108.25,8.33,78.74000000000001,0.0,12.44,0.08,0.0,15.92,3.07,0.0,0.0,0.0,0.0,8.89,0.0,82.62194845370178,3.5289528354092776,0.0,95.43141221616425,0.0,0.0,0.0,0.0,0.0,49.101432446408005,3.7784289355988796,35.71590568896227,0.0,5.6426957933793584,0.036287432754851,0.0,7.221199118215385,1.392530231967414,0.0,0.0,0.0,0.0,4.032440964882837,0.0
113,North East,2021.0,54.91469444444444,-1.3645277777777778,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26831.135,687.0,92.0,0.0,886.0,14952.0,4271.0,15968.0,1625.0,3885.0,2537.0,649.0,1970.0,6.0,174.0,20.0,9.0,199.0,85.0,0.0,202.0,484.0,598.0,198.0,0.0,182.15,7.78,0.0,210.39,0.0,0.0,0.0,0.0,0.0,108.25,8.33,78.74000000000001,0.0,12.44,0.08,0.0,15.92,3.07,0.0,0.0,0.0,0.0,8.89,0.0,82.62194845370178,3.5289528354092776,0.0,95.43141221616425,0.0,0.0,0.0,0.0,0.0,49.101432446408005,3.7784289355988796,35.71590568896227,0.0,5.6426957933793584,0.036287432754851,0.0,7.221199118215385,1.392530231967414,0.0,0.0,0.0,0.0,4.032440964882837,0.0
114,North East,2022.0,54.91469444444444,-1.3645277777777778,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.232,468.0,98.0,1.0,651.0,12284.0,0.0,0.0,1452.0,0.0,2582.0,649.0,1612.0,4.0,147.0,22.0,3.0,149.0,50.0,0.0,135.0,429.0,714.0,103.0,4221.0,45.81,6.4399999999999995,0.0,58.27,0.0,0.0,0.0,0.0,0.0,102.42,4.2299999999999995,125.26,0.0,19.000000000000004,0.19000000000000003,0.0,7.41,4.79,0.0,0.0,0.0,0.0,11.04,0.0,20.779091181246656,2.92113833676552,0.0,26.430858832814728,0.0,0.0,0.0,0.0,0.0,46.456985784398206,1.9186980069127557,56.81704783590824,0.0,8.618265279277155,0.0861826527927712,0.0,3.36112345891809,2.1727100361967144,0.0,0.0,0.0,0.0,5.007665720169462,0.0
115,North East,2022.0,54.91469444444444,-1.3645277777777778,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3132.097,468.0,98.0,1.0,651.0,12284.0,0.0,0.0,1452.0,0.0,2582.0,649.0,1612.0,4.0,147.0,22.0,3.0,149.0,50.0,0.0,135.0,429.0,714.0,103.0,4221.0,45.81,6.4399999999999995,0.0,58.27,0.0,0.0,0.0,0.0,0.0,102.42,4.2299999999999995,125.26,0.0,19.000000000000004,0.19000000000000003,0.0,7.41,4.79,0.0,0.0,0.0,0.0,11.04,0.0,20.779091181246656,2.92113833676552,0.0,26.430858832814728,0.0,0.0,0.0,0.0,0.0,46.456985784398206,1.9186980069127557,56.81704783590824,0.0,8.618265279277155,0.0861826527927712,0.0,3.36112345891809,2.1727100361967144,0.0,0.0,0.0,0.0,5.007665720169462,0.0
116,North East,2022.0,54.91469444444444,-1.3645277777777778,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25377.762,468.0,98.0,1.0,651.0,12284.0,0.0,0.0,1452.0,0.0,2582.0,649.0,1612.0,4.0,147.0,22.0,3.0,149.0,50.0,0.0,135.0,429.0,714.0,103.0,4221.0,45.81,6.4399999999999995,0.0,58.27,0.0,0.0,0.0,0.0,0.0,102.42,4.2299999999999995,125.26,0.0,19.000000000000004,0.19000000000000003,0.0,7.41,4.79,0.0,0.0,0.0,0.0,11.04,0.0,20.779091181246656,2.92113833676552,0.0,26.430858832814728,0.0,0.0,0.0,0.0,0.0,46.456985784398206,1.9186980069127557,56.81704783590824,0.0,8.618265279277155,0.0861826527927712,0.0,3.36112345891809,2.1727100361967144,0.0,0.0,0.0,0.0,5.007665720169462,0.0
117,North East,2023.0,54.91469444444444,-1.3645277777777778,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.511,446.0,99.0,2.0,593.0,17229.0,0.0,0.0,0.0,0.0,3117.0,0.0,1664.0,7.0,144.0,16.0,3.0,137.0,72.0,0.0,138.0,295.0,1470.0,81.0,3448.0,14.25,15.84,0.0,121.86,0.0,0.0,0.0,0.0,0.0,112.42,0.0,297.29662,0.0,2.6,0.05,0.0,12.9,5.44,0.0,0.0,0.0,0.0,1.53,0.0,6.463698959457866,7.184911685460532,0.0,55.27483194382706,0.0,0.0,0.0,0.0,0.0,50.99291487875462,0.0,134.85163883118182,0.0,1.1793415645326633,0.022679645471781702,0.0,5.851348531719752,2.46754542732988,0.0,0.0,0.0,0.0,0.6939971514365286,0.0
118,North East,2023.0,54.91469444444444,-1.3645277777777778,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2599.082,446.0,99.0,2.0,593.0,17229.0,0.0,0.0,0.0,0.0,3117.0,0.0,1664.0,7.0,144.0,16.0,3.0,137.0,72.0,0.0,138.0,295.0,1470.0,81.0,3448.0,14.25,15.84,0.0,121.86,0.0,0.0,0.0,0.0,0.0,112.42,0.0,297.29662,0.0,2.6,0.05,0.0,12.9,5.44,0.0,0.0,0.0,0.0,1.53,0.0,6.463698959457866,7.184911685460532,0.0,55.27483194382706,0.0,0.0,0.0,0.0,0.0,50.99291487875462,0.0,134.85163883118182,0.0,1.1793415645326633,0.022679645471781702,0.0,5.851348531719752,2.46754542732988,0.0,0.0,0.0,0.0,0.6939971514365286,0.0
119,North East,2023.0,54.91469444444444,-1.3645277777777778,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24021.11,446.0,99.0,2.0,593.0,17229.0,0.0,0.0,0.0,0.0,3117.0,0.0,1664.0,7.0,144.0,16.0,3.0,137.0,72.0,0.0,138.0,295.0,1470.0,81.0,3448.0,14.25,15.84,0.0,121.86,0.0,0.0,0.0,0.0,0.0,112.42,0.0,297.29662,0.0,2.6,0.05,0.0,12.9,5.44,0.0,0.0,0.0,0.0,1.53,0.0,6.463698959457866,7.184911685460532,0.0,55.27483194382706,0.0,0.0,0.0,0.0,0.0,50.99291487875462,0.0,134.85163883118182,0.0,1.1793415645326633,0.022679645471781702,0.0,5.851348531719752,2.46754542732988,0.0,0.0,0.0,0.0,0.6939971514365286,0.0
120,Sussex and Hampshire,2018.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.775,191.0,49.0,5.0,194.0,8790.0,0.0,0.0,0.0,0.0,1839.0,607.0,864.0,13.0,99.0,18.0,1.0,40.0,23.0,0.0,91.0,135.0,61.0,4.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Sussex and Hampshire,2018.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2123.904,191.0,49.0,5.0,194.0,8790.0,0.0,0.0,0.0,0.0,1839.0,607.0,864.0,13.0,99.0,18.0,1.0,40.0,23.0,0.0,91.0,135.0,61.0,4.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Sussex and Hampshire,2018.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3488.311,191.0,49.0,5.0,194.0,8790.0,0.0,0.0,0.0,0.0,1839.0,607.0,864.0,13.0,99.0,18.0,1.0,40.0,23.0,0.0,91.0,135.0,61.0,4.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Sussex and Hampshire,2018.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34468.35,191.0,49.0,5.0,194.0,8790.0,0.0,0.0,0.0,0.0,1839.0,607.0,864.0,13.0,99.0,18.0,1.0,40.0,23.0,0.0,91.0,135.0,61.0,4.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Sussex and Hampshire,2018.0,50.9065,-1.4428611111111111,Minor port,0.0,0.0,0.0,0.0,0.0,1286.3,2741.64,4027.94,6847.203,191.0,49.0,5.0,194.0,8790.0,0.0,0.0,0.0,0.0,1839.0,607.0,864.0,13.0,99.0,18.0,1.0,40.0,23.0,0.0,91.0,135.0,61.0,4.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Sussex and Hampshire,2019.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.4830000000001,191.0,49.0,5.0,194.0,8790.0,0.0,0.0,0.0,0.0,1839.0,607.0,1728.0,13.0,99.0,18.0,1.0,40.0,23.0,0.0,91.0,135.0,61.0,4.0,242.0,13.150726999999996,11.61008,0.538,17.25425,0.0,0.0,0.0,0.0,0.0,35.086842999999995,4.6815310000000006,46.261532,0.044294,0.79629,3.226,0.0,2.412,1.488,0.0,0.0,0.0,0.0,0.013999999999999999,0.0,5.965076521123821,5.266249965980532,0.2440329852763742,7.826405457629887,0.0,0.0,0.0,0.0,0.0,15.91514319928151,2.12350926690314,20.983902894829953,0.0200914443305421,0.3611914978545055,1.463290725839374,0.0,1.094066097558763,0.6749462492402318,0.0,0.0,0.0,0.0,0.0063503007320988,0.0
126,Sussex and Hampshire,2019.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992.078,191.0,49.0,5.0,194.0,8790.0,0.0,0.0,0.0,0.0,1839.0,607.0,1728.0,13.0,99.0,18.0,1.0,40.0,23.0,0.0,91.0,135.0,61.0,4.0,242.0,13.150726999999996,11.61008,0.538,17.25425,0.0,0.0,0.0,0.0,0.0,35.086842999999995,4.6815310000000006,46.261532,0.044294,0.79629,3.226,0.0,2.412,1.488,0.0,0.0,0.0,0.0,0.013999999999999999,0.0,5.965076521123821,5.266249965980532,0.2440329852763742,7.826405457629887,0.0,0.0,0.0,0.0,0.0,15.91514319928151,2.12350926690314,20.983902894829953,0.0200914443305421,0.3611914978545055,1.463290725839374,0.0,1.094066097558763,0.6749462492402318,0.0,0.0,0.0,0.0,0.0063503007320988,0.0
127,Sussex and Hampshire,2019.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3620.669,191.0,49.0,5.0,194.0,8790.0,0.0,0.0,0.0,0.0,1839.0,607.0,1728.0,13.0,99.0,18.0,1.0,40.0,23.0,0.0,91.0,135.0,61.0,4.0,242.0,13.150726999999996,11.61008,0.538,17.25425,0.0,0.0,0.0,0.0,0.0,35.086842999999995,4.6815310000000006,46.261532,0.044294,0.79629,3.226,0.0,2.412,1.488,0.0,0.0,0.0,0.0,0.013999999999999999,0.0,5.965076521123821,5.266249965980532,0.2440329852763742,7.826405457629887,0.0,0.0,0.0,0.0,0.0,15.91514319928151,2.12350926690314,20.983902894829953,0.0200914443305421,0.3611914978545055,1.463290725839374,0.0,1.094066097558763,0.6749462492402318,0.0,0.0,0.0,0.0,0.0063503007320988,0.0
128,Sussex and Hampshire,2019.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33150.805,191.0,49.0,5.0,194.0,8790.0,0.0,0.0,0.0,0.0,1839.0,607.0,1728.0,13.0,99.0,18.0,1.0,40.0,23.0,0.0,91.0,135.0,61.0,4.0,242.0,13.150726999999996,11.61008,0.538,17.25425,0.0,0.0,0.0,0.0,0.0,35.086842999999995,4.6815310000000006,46.261532,0.044294,0.79629,3.226,0.0,2.412,1.488,0.0,0.0,0.0,0.0,0.013999999999999999,0.0,5.965076521123821,5.266249965980532,0.2440329852763742,7.826405457629887,0.0,0.0,0.0,0.0,0.0,15.91514319928151,2.12350926690314,20.983902894829953,0.0200914443305421,0.3611914978545055,1.463290725839374,0.0,1.094066097558763,0.6749462492402318,0.0,0.0,0.0,0.0,0.0063503007320988,0.0
129,Sussex and Hampshire,2019.0,50.9065,-1.4428611111111111,Minor port,0.0,0.0,0.0,0.0,0.0,7443.74,4699.14,12142.88,14730.489,191.0,49.0,5.0,194.0,8790.0,0.0,0.0,0.0,0.0,1839.0,607.0,1728.0,13.0,99.0,18.0,1.0,40.0,23.0,0.0,91.0,135.0,61.0,4.0,242.0,13.150726999999996,11.61008,0.538,17.25425,0.0,0.0,0.0,0.0,0.0,35.086842999999995,4.6815310000000006,46.261532,0.044294,0.79629,3.226,0.0,2.412,1.488,0.0,0.0,0.0,0.0,0.013999999999999999,0.0,5.965076521123821,5.266249965980532,0.2440329852763742,7.826405457629887,0.0,0.0,0.0,0.0,0.0,15.91514319928151,2.12350926690314,20.983902894829953,0.0200914443305421,0.3611914978545055,1.463290725839374,0.0,1.094066097558763,0.6749462492402318,0.0,0.0,0.0,0.0,0.0063503007320988,0.0
130,Sussex and Hampshire,2020.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0150000000001,146.0,47.0,6.0,173.0,9645.0,3022.0,9903.0,278.0,1013.0,1852.0,609.0,1111.0,10.0,112.0,15.0,1.0,41.0,15.0,0.0,115.0,151.0,60.0,4.0,0.0,0.466822,2.7629900000000003,0.0,3.238,0.0,0.0,0.0,0.0,0.0,19.56925565,2.4400252,18.348546,0.0186,0.774177,0.105,0.0,0.423,0.023,0.0,0.0,0.0,0.0,1.0,0.0,0.21174714916856419,1.2532726728415784,0.0,1.4687338407526014,0.0,0.0,0.0,0.0,0.0,8.876475605773331,1.1067781295642787,8.322770364053671,0.0084368281155029,0.3511611978481552,0.0476272554907421,0.0,0.1918698006912756,0.0104326369170197,0.0,0.0,0.0,0.0,0.4535929094356397,0.0
131,Sussex and Hampshire,2020.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.462,146.0,47.0,6.0,173.0,9645.0,3022.0,9903.0,278.0,1013.0,1852.0,609.0,1111.0,10.0,112.0,15.0,1.0,41.0,15.0,0.0,115.0,151.0,60.0,4.0,0.0,0.466822,2.7629900000000003,0.0,3.238,0.0,0.0,0.0,0.0,0.0,19.56925565,2.4400252,18.348546,0.0186,0.774177,0.105,0.0,0.423,0.023,0.0,0.0,0.0,0.0,1.0,0.0,0.21174714916856419,1.2532726728415784,0.0,1.4687338407526014,0.0,0.0,0.0,0.0,0.0,8.876475605773331,1.1067781295642787,8.322770364053671,0.0084368281155029,0.3511611978481552,0.0476272554907421,0.0,0.1918698006912756,0.0104326369170197,0.0,0.0,0.0,0.0,0.4535929094356397,0.0
132,Sussex and Hampshire,2020.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3154.0040000000004,146.0,47.0,6.0,173.0,9645.0,3022.0,9903.0,278.0,1013.0,1852.0,609.0,1111.0,10.0,112.0,15.0,1.0,41.0,15.0,0.0,115.0,151.0,60.0,4.0,0.0,0.466822,2.7629900000000003,0.0,3.238,0.0,0.0,0.0,0.0,0.0,19.56925565,2.4400252,18.348546,0.0186,0.774177,0.105,0.0,0.423,0.023,0.0,0.0,0.0,0.0,1.0,0.0,0.21174714916856419,1.2532726728415784,0.0,1.4687338407526014,0.0,0.0,0.0,0.0,0.0,8.876475605773331,1.1067781295642787,8.322770364053671,0.0084368281155029,0.3511611978481552,0.0476272554907421,0.0,0.1918698006912756,0.0104326369170197,0.0,0.0,0.0,0.0,0.4535929094356397,0.0
133,Sussex and Hampshire,2020.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27576.652,146.0,47.0,6.0,173.0,9645.0,3022.0,9903.0,278.0,1013.0,1852.0,609.0,1111.0,10.0,112.0,15.0,1.0,41.0,15.0,0.0,115.0,151.0,60.0,4.0,0.0,0.466822,2.7629900000000003,0.0,3.238,0.0,0.0,0.0,0.0,0.0,19.56925565,2.4400252,18.348546,0.0186,0.774177,0.105,0.0,0.423,0.023,0.0,0.0,0.0,0.0,1.0,0.0,0.21174714916856419,1.2532726728415784,0.0,1.4687338407526014,0.0,0.0,0.0,0.0,0.0,8.876475605773331,1.1067781295642787,8.322770364053671,0.0084368281155029,0.3511611978481552,0.0476272554907421,0.0,0.1918698006912756,0.0104326369170197,0.0,0.0,0.0,0.0,0.4535929094356397,0.0
134,Sussex and Hampshire,2020.0,50.9065,-1.4428611111111111,Minor port,0.0,0.0,0.0,0.0,0.0,2092.23,1505.75,3597.98,5926.801,146.0,47.0,6.0,173.0,9645.0,3022.0,9903.0,278.0,1013.0,1852.0,609.0,1111.0,10.0,112.0,15.0,1.0,41.0,15.0,0.0,115.0,151.0,60.0,4.0,0.0,0.466822,2.7629900000000003,0.0,3.238,0.0,0.0,0.0,0.0,0.0,19.56925565,2.4400252,18.348546,0.0186,0.774177,0.105,0.0,0.423,0.023,0.0,0.0,0.0,0.0,1.0,0.0,0.21174714916856419,1.2532726728415784,0.0,1.4687338407526014,0.0,0.0,0.0,0.0,0.0,8.876475605773331,1.1067781295642787,8.322770364053671,0.0084368281155029,0.3511611978481552,0.0476272554907421,0.0,0.1918698006912756,0.0104326369170197,0.0,0.0,0.0,0.0,0.4535929094356397,0.0
135,Sussex and Hampshire,2021.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.244,149.0,60.0,0.0,169.0,10202.0,2264.0,10443.0,308.0,1979.0,1169.0,392.0,748.0,7.0,70.0,25.0,2.0,38.0,19.0,0.0,503.0,209.0,91.0,4.0,0.0,12.82,34.42,0.0,8.0,0.0,0.0,0.0,0.0,0.0,73.85000000000001,1.7200000000000002,8.84,0.47,1.71,0.04,0.0,1.6400000000000001,1.25,0.0,0.0,0.0,0.0,0.02,0.0,5.815061098964902,15.61266794277472,0.0,3.628743275485118,0.0,0.0,0.0,0.0,0.0,33.497836361821996,0.7801798042293004,4.009761319411055,0.2131886674347506,0.7756438751349439,0.0181437163774254,0.0,0.7438923714744491,0.5669911367945497,0.0,0.0,0.0,0.0,0.0090718581887127,0.0
136,Sussex and Hampshire,2021.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1816.485,149.0,60.0,0.0,169.0,10202.0,2264.0,10443.0,308.0,1979.0,1169.0,392.0,748.0,7.0,70.0,25.0,2.0,38.0,19.0,0.0,503.0,209.0,91.0,4.0,0.0,12.82,34.42,0.0,8.0,0.0,0.0,0.0,0.0,0.0,73.85000000000001,1.7200000000000002,8.84,0.47,1.71,0.04,0.0,1.6400000000000001,1.25,0.0,0.0,0.0,0.0,0.02,0.0,5.815061098964902,15.61266794277472,0.0,3.628743275485118,0.0,0.0,0.0,0.0,0.0,33.497836361821996,0.7801798042293004,4.009761319411055,0.2131886674347506,0.7756438751349439,0.0181437163774254,0.0,0.7438923714744491,0.5669911367945497,0.0,0.0,0.0,0.0,0.0090718581887127,0.0
137,Sussex and Hampshire,2021.0,50.9065,-1.4428611111111111,Major port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2981.516,149.0,60.0,0.0,169.0,10202.0,2264.0,10443.0,308.0,1979.0,1169.0,392.0,748.0,7.0,70.0,25.0,2.0,38.0,19.0,0.0,503.0,209.0,91.0,4.0,0.0,12.82,34.42,0.0,8.0,0.0,0.0,0.0,0.0,0.0,73.85000000000001,1.7200000000000002,8.84,0.47,1.71,0.04,0.0,1.6400000000000001,1.25,0.0,0.0,0.0,0.0,0.02,0.0,5.815061098964902,15.61266794277472,0.0,3.628743275485118,0.0,0.0,0.0,0.0,0.0,33.497836361821996,0.7801798042293004,4.009761319411055,0.2131886674347506,0.7756438751349439,0.0181437163774254,0.0,0.7438923714744491,0.5669911367945497,0.0,0.0,0.0,0.0,0.0090718581887127,0.0
