Date,Empty Exports,Loaded Exports,Empty Imports,Loaded Imports,Total TEUs,Total Imports,Total Exports,latitude,longitude,Count of Event_Cocaine,Count of Event_Ecstasy,Count of Event_Fentanyl,Count of Event_Heroin,Count of Event_Ketamine,Count of Event_Khat (Catha Edulis),Count of Event_Lsd,Count of Event_Marijuana,Count of Event_Methamphetamine,Count of Event_Other Drugs**,Sum Qty (lbs)_Cocaine,Sum Qty (lbs)_Ecstasy,Sum Qty (lbs)_Fentanyl,Sum Qty (lbs)_Heroin,Sum Qty (lbs)_Ketamine,Sum Qty (lbs)_Khat (Catha Edulis),Sum Qty (lbs)_Lsd,Sum Qty (lbs)_Marijuana,Sum Qty (lbs)_Methamphetamine,Sum Qty (lbs)_Other Drugs**,Sum_of_Counts
2023-06,501737.75,202557.5,16184.55,709631.65,1430111.45,725816.2,704295.25,33.804338012958965,-118.37905453563714,4.0,24.0,2.0,,42.0,,26.0,92.0,52.0,486.0,0.029101018584,28.181250026936,0.12566348934,,96.98355367642,,0.339070958956,1715.8526704215217,707.09081753522,19391.898132289447,728.0
2023-07,49482.0,117652.0,10878.0,166151.0,344163.0,177029.0,167134.0,29.602093408239703,-94.66715344569288,2.0,2.0,,2.0,,,,30.0,,30.0,10.2735414092,14.5946017444,,17.857443222,,,,4.1425299954324,,4.8131761964364,66.0
2023-07,409164.25,200506.25,17575.95,635294.3,1262539.75,652870.25,609670.5,33.804338012958965,-118.37905453563714,12.0,18.0,,2.0,24.0,2.0,6.0,92.0,56.0,370.0,462.749847013476,0.736784879604,,0.0330693393,147.549659937788,492.3804159508,0.026014546916,1640.812210698938,3137.323052428396,5238.599401500846,582.0
2023-07,251.14,100.195,2.005,372.139,725.479,374.144,351.335,40.6909464495114,-74.15705749185668,16.0,136.0,2.0,12.0,24.0,2.0,80.0,144.0,14.0,916.0,2.358064354352,34.776158132404,0.063493131456,0.093916923612,227.655063760012,1322.773572,0.9826443941864,764.268366571706,4.216561223012,8328.334131440708,1346.0
2023-07,31178.75,58058.75,14195.75,78122.0,181555.25,92317.75,89237.5,37.90095694063927,-122.20986401826484,2.0,4.0,,2.0,4.0,2.0,,68.0,42.0,32.0,0.0220462262,0.0487662523544,,0.000881849048,3.473162475548,358.030713488,,343.87527256950403,304.274959220016,1651.763982210955,156.0
2023-07,32453.74999999997,37597.75,3537.25,88683.75,234875.31999999998,92221.0,70051.49999999997,47.449354639175255,-122.42877860824744,18.0,10.0,2.0,,2.0,,10.0,302.0,4.0,58.0,0.3669373888728,1.1883797770848,0.001763698096,,98.5907235664,,0.017196056436,784.0463006504403,0.1399494439176,10.2024643759312,406.0
2023-07,9094.0,31513.0,11600.0,25713.0,77920.0,37313.0,40607.0,26.14492877245509,-79.93771224550898,50.0,6.0,6.0,2.0,18.0,4.0,2.0,80.0,2.0,1122.0,76.253046256036,2.8051618216880003,22.635742288588,4.4974301448,34.730742906432,17255.360784478,0.018959754532,182.804882565518,0.43651527876,698.427532487668,1292.0
2023-08,9621.0,32047.0,11173.0,26801.0,79642.0,37974.0,41668.0,26.14492877245509,-79.93771224550898,58.0,12.0,4.0,,20.0,2.0,,108.0,2.0,976.0,1038.4895134038104,1.274712798884,36.0235336108,,66.550061180892,0.21164377152,,295.4147131875932,0.49824471212,940.016252130604,1182.0
2023-08,40398.0,110008.0,7558.0,149660.0,307624.0,157218.0,150406.0,29.602093408239703,-94.66715344569288,,,,,,,,70.0,2.0,46.0,,,,,,,,32.8187178005584,0.025573622392,23.975491454762,118.0
2023-08,206.064,106.025,1.73,348.921,662.74,350.651,312.089,40.6909464495114,-74.15705749185668,26.0,154.0,10.0,20.0,32.0,,84.0,490.0,18.0,1284.0,27.7892681251,9.7731361669124,29.45596282582,0.134041055296,115.44241794915601,,0.1749147586708,1368.389859554944,9.862599752832,9681.555393705909,2118.0
2023-08,30579.0,62772.5,13328.5,72480.5,179160.5,85809.0,93351.5,37.90095694063927,-122.20986401826484,,,,,2.0,4.0,2.0,60.0,122.0,26.0,,,,,0.003968320716,1042.345574736,0.031746565728,36.3889718562912,901.2863678839444,962.8467507814428,216.0
2023-08,515243.0,218389.5,18035.95,758660.25,1510327.7,776696.2,733632.5,33.804338012958965,-118.37905453563714,8.0,6.0,,,14.0,2.0,18.0,94.0,52.0,552.0,3.396000683847999,0.73413933246,,,62.835712990716,1013.685480676,0.375226769924,1576.0396485516471,1257.8694820672,2749.920813160922,746.0
2023-08,36973.75,43398.75,6219.0,82766.75,242700.31,88985.75,80372.5,47.449354639175255,-122.42877860824744,,,,,2.0,2.0,2.0,272.0,6.0,36.0,,,,,0.0032628414776,13660.3267704964,0.245154035344,24.4814964385044,0.042549216566,5.1725296834964,320.0
2023-09,9342.0,32210.0,12002.0,25692.0,79246.0,37694.0,41552.0,26.14492877245509,-79.93771224550898,32.0,6.0,2.0,,18.0,,2.0,138.0,8.0,926.0,114.277495356748,0.387572656596,2.645547144,,107.265031727052,,0.00440924524,1033.9952579155831,0.91050914206,868.0254468782664,1132.0
2023-09,28480.0,124739.0,16208.0,156161.0,325588.0,172369.0,153219.0,29.602093408239703,-94.66715344569288,4.0,,,,2.0,,,40.0,,38.0,24.70059183448,,,,15.1237111732,,,31.4507935573008,,39.0801105960728,84.0
2023-09,534559.5,221883.25,19892.0,801534.35,1577869.1,821426.35,756442.75,33.804338012958965,-118.37905453563714,10.0,24.0,,,18.0,,4.0,58.0,66.0,372.0,33.93134674442,2.104973677576,,,106.482831621476,,0.033510263824,1127.273370077212,736.034866988676,3180.345821933172,552.0
2023-09,219.407,100.379,1.734,339.033,660.553,340.767,319.786,40.6909464495114,-74.15705749185668,32.0,120.0,,12.0,68.0,,82.0,60.0,18.0,756.0,53.736794513452,25.347869035712,,0.09038952742,536.3636072537528,,0.147268791016,276.3710066262236,19.961535050528,1691.2352810447203,1148.0
2023-09,26428.5,59757.25,11208.25,74428.25,171822.25,85636.5,86185.75,37.90095694063927,-122.20986401826484,14.0,,,,2.0,,,74.0,60.0,28.0,20.4478748005,,,,1.022063046632,,,96.5818273426036,304.001145090612,5.9489095853556,178.0
2023-09,60746.0,61867.1,5632.0,134642.25,331684.81,140274.25,122613.1,47.449354639175255,-122.42877860824744,,,,,,,8.0,152.0,6.0,30.0,,,,,,,0.1127444007868,118.38792604683321,0.1243407157679998,3.156358205054,196.0
2023-10,9779.0,34286.0,12984.0,28600.0,85649.0,41584.0,44065.0,26.14492877245509,-79.93771224550898,30.0,6.0,2.0,,18.0,,4.0,146.0,4.0,1078.0,95.5483443508,1.595705852356,0.440924524,,64.40364059806001,,0.153441734352,1007.2783182328512,0.1322773572,967.35754093932,1288.0
2023-10,247.419,111.024,2.372,381.756,742.571,384.128,358.443,40.6909464495114,-74.15705749185668,14.0,146.0,2.0,8.0,60.0,2.0,90.0,140.0,38.0,1308.0,19.8467183044784,50.5545099463868,0.010141264052,0.027337320488,60.0064325975652,282.19169536,0.292773883936,795.5240069346844,53.137137160812,1723.5613097821613,1808.0
2023-10,52947.0,126011.0,12321.0,174929.0,366208.0,187250.0,178958.0,29.602093408239703,-94.66715344569288,4.0,2.0,2.0,,2.0,,,38.0,,24.0,4.8258748227276,0.0119490546004,636.695012656,,4.40924524,,,9.9152461409976,,1.93235172643,72.0
2023-10,518894.25,211349.5,14926.0,735754.8,1480924.55,750680.8,730243.75,33.804338012958965,-118.37905453563714,16.0,10.0,,,2.0,2.0,,70.0,50.0,224.0,37.485639332384,15.284207699936,,,5.291094288,14.2859545776,,1246.682565506534,2352.353058992628,951.223715774088,374.0
2023-10,48983.49999999997,54886.0,8106.4,100502.25,274625.58999999997,108608.65,103869.49999999997,47.449354639175255,-122.42877860824744,,2.0,2.0,2.0,,,6.0,220.0,6.0,60.0,,0.0033951188348,5.291094288,9.259415004,,,0.019400679056,21.2018998289924,0.025882269558800002,8.1236816150808,298.0
2023-10,22775.25,68974.0,13596.75,73280.75,178626.75,86877.5,91749.25,37.90095694063927,-122.20986401826484,4.0,8.0,,,2.0,2.0,,56.0,36.0,22.0,0.01322773572,0.210761922472,,,0.010582188576,213.84839414,,108.323250584652,131.2921554435744,13.514777585124,130.0
2023-11,35239.0,116396.0,8356.0,137631.0,297622.0,145987.0,151635.0,29.602093408239703,-94.66715344569288,,,,,,,,58.0,2.0,54.0,,,,,,,,779.332112009642,0.014991433816,11.833091450588,114.0
2023-11,19612.75,61389.75,14117.75,71257.75,166378.0,85375.5,81002.5,37.90095694063927,-122.20986401826484,2.0,2.0,,,,2.0,,56.0,52.0,16.0,5.8642961692,0.001763698096,,,,66.579603124,,735.3565487009546,488.925331380736,148.50778892844,130.0
2023-11,518580.25,220552.75,15204.9,739957.85,1494294.75,755162.75,739133.0,33.804338012958965,-118.37905453563714,12.0,12.0,,4.0,36.0,,16.0,98.0,54.0,402.0,80.29676506564,12.803125403388,,0.0192684016988,181.092993101088,,0.5010666290736,2051.3761711196794,718.567201045892,812.0457134036787,634.0
2023-11,32597.25,51536.5,9319.0,87294.5,230786.64,96613.5,84133.75,47.449354639175255,-122.42877860824744,4.0,24.0,,2.0,2.0,,2.0,156.0,6.0,58.0,0.044533376924,0.3359403948356,,0.0130954583628,0.014991433816,,0.0023368999772,85.50236408843641,19.7955710596944,6.3853807716632005,254.0
2023-11,205.633,111.743,2.504,324.559,644.439,327.06300000000005,317.376,40.6909464495114,-74.15705749185668,10.0,82.0,,4.0,40.0,,26.0,100.0,12.0,812.0,56.49786388274,27.914049765392,,0.040565056208,765.7109834293292,,0.074516244556,2551.965763950764,0.810860199636,1099.1539376685407,1086.0
2023-11,8995.0,34229.0,14375.0,26279.0,83878.0,40654.0,43224.0,26.14492877245509,-79.93771224550898,48.0,18.0,8.0,,18.0,,4.0,138.0,4.0,938.0,97.7350213426732,6.706021085516,11.92259912896,,70.3006533669408,,0.053351867404,504.2727235649612,0.4542404446248,1546.5970457389044,1176.0
2023-12,9821.0,33273.0,14908.0,27715.0,85717.0,42623.0,43094.0,26.14492877245509,-79.93771224550898,52.0,6.0,10.0,2.0,14.0,,,122.0,12.0,612.0,279.90329708044,0.2932589009124,5.77170201916,0.00440924524,44.50251220732,,,769.239349655282,8.9393919844808,395.5696165028832,830.0
2023-12,41370.0,67621.75,9016.0,88101.0,263170.75,97117.0,108991.75,47.449354639175255,-122.42877860824744,2.0,18.0,,,4.0,,4.0,158.0,6.0,98.0,0.000881849048,0.128309036484,,,0.0080248263368,,0.0556887673812,19.1664158563988,0.09590108397,206.5037820663748,290.0
2023-12,21655.0,65801.0,12210.0,76346.5,176012.5,88556.5,87456.0,37.90095694063927,-122.20986401826484,6.0,,2.0,,2.0,,,44.0,116.0,16.0,87.73075254028,,0.059083886216,,112.0389215484,,,564.0127054726731,861.774636271328,17.657043025842,186.0
2023-12,200.746,104.278,2.489,326.412,633.925,328.90099999999995,305.024,40.6909464495114,-74.15705749185668,22.0,44.0,2.0,2.0,40.0,,28.0,62.0,14.0,694.0,108.191414151976,32.0798605756916,0.00440924524,0.007936641432,484.577595111834,,0.054674640976,1607.1855868930545,0.1392439646792,962.4896901019076,908.0
2023-12,39588.0,119970.0,14814.0,150648.0,325020.0,165462.0,159558.0,29.602093408239703,-94.66715344569288,4.0,,,,,,,28.0,,12.0,0.773381615096,,,,,,,303.082037920334,,51.1847674609924,44.0
2023-12,513258.25,225262.75,15828.0,697990.0,1452338.0,713818.0,738521.0,33.804338012958965,-118.37905453563714,6.0,10.0,,,20.0,4.0,6.0,80.0,26.0,364.0,144.310628384484,1.473128834684,,,157.10978546715597,107.2328442368,0.0147268791016,2880.274637124972,302.3967530251332,1239.210438060568,516.0
2024-01,217.878,104.724,1.954,342.79,667.346,344.744,322.602,40.6909464495114,-74.15705749185668,22.0,54.0,4.0,2.0,28.0,,8.0,52.0,30.0,916.0,3392.164199564676,13.8980732738372,10.674341801516,4.7178924068,244.4237320548988,,0.014109584768,724.7082214463544,143.96847095386,1567.4707654446836,1116.0
2024-01,17370.0,32088.0,13441.0,30239.0,93138.0,43680.0,49458.0,26.14492877245509,-79.93771224550898,64.0,18.0,8.0,,20.0,,12.0,164.0,4.0,1118.0,616.1611134808676,1.2680107461192,5.45533867319,,10.031473845524,,0.787932124388,878.6300344200856,3.074566705852,10630.283873506229,1408.0
2024-01,38543.0,124137.0,15788.0,154493.0,332961.0,170281.0,162680.0,29.602093408239703,-94.66715344569288,2.0,,,,,,2.0,68.0,2.0,62.0,22.0462262,,,,,,0.0074516244556,194.871884476088,0.046737999544,79.7690225028644,136.0
2024-01,536325.5,213078.75,13161.0,767102.05,1529667.3,780263.05,749404.25,33.804338012958965,-118.37905453563714,4.0,8.0,2.0,4.0,8.0,,8.0,86.0,40.0,304.0,0.6126205336456,4.895144065448,0.474434787824,0.770736067952,333.732685743932,,0.2029575583972,2626.470676746497,286.9259901590928,1128.096355701258,464.0
2024-01,28693.5,62596.0,17116.75,72081.0,180487.25,89197.75,91289.5,37.90095694063927,-122.20986401826484,8.0,6.0,,,2.0,4.0,,58.0,68.0,48.0,42.598600112688,21.7816714856,,,48.7662523544,619.7635109344,,306.97694470308795,568.921385921008,1004.25190048502,194.0
2024-01,34546.5,46215.0,4096.0,80410.0,211283.26,84506.0,80761.5,47.449354639175255,-122.42877860824744,,4.0,,,,2.0,,126.0,6.0,22.0,,0.036596735492,,,,1.03176338616,,9.0361308250464,0.02425084882,6.3352917457368,160.0
2024-02,484246.5,220228.5,13069.0,738614.1,1456157.1,751683.1,704475.0,33.804338012958965,-118.37905453563714,18.0,12.0,2.0,,28.0,4.0,4.0,82.0,44.0,540.0,42.659447697,1.271626327216,0.009259415004,,106.84483065568,144.7555212292,0.0022487150724,2107.609083455948,261.200601545932,3980.597245244376,734.0
2024-02,14780.0,33015.0,12006.0,28414.0,88215.0,40420.0,47795.0,26.14492877245509,-79.93771224550898,46.0,14.0,12.0,4.0,6.0,,4.0,168.0,14.0,1222.0,207.683828369956,2.342631996012,1.143758215256,0.01322773572,0.087303055752,,0.005732018812,330.3909628689884,24.2719250122472,1624.674152658276,1490.0
2024-02,38933.0,50149.5,4285.0,81823.0,226603.4,86108.0,89082.5,47.449354639175255,-122.42877860824744,12.0,2.0,2.0,,2.0,,2.0,132.0,4.0,24.0,10.702649155956802,0.021164377152,0.636254088132,,0.039242282636,,0.000881849048,150.2499258152164,0.1321450798428,158.2560569521988,180.0
2024-02,196.213,101.636,2.365,332.239,632.453,334.604,297.849,40.6909464495114,-74.15705749185668,14.0,74.0,2.0,4.0,42.0,4.0,32.0,84.0,12.0,1174.0,1.58291904116,23.8440077617052,0.150355262684,0.01763698096,275.6086040317752,7627.9942652,0.091712300992,2783.9614650948415,940.306380467396,1468.5139863384588,1442.0
2024-02,23633.0,69242.0,13141.5,76733.75,182750.25,89875.25,92875.0,37.90095694063927,-122.20986401826484,10.0,4.0,,,,,,70.0,96.0,46.0,174.32083333697202,2.35674158078,,,,,,218.080387721352,803.45928150066,654.33419823862,226.0
2024-02,45198.0,145766.0,18152.0,166849.0,375965.0,185001.0,190964.0,29.602093408239703,-94.66715344569288,2.0,2.0,,,4.0,,,40.0,,32.0,0.000881849048,0.046737999544,,,0.690928729108,,,17.8998160687564,,52.2265839262996,80.0
2024-03,30647.0,59842.0,12379.25,92786.75,261494.86,105166.0,90489.0,47.449354639175255,-122.42877860824744,12.0,2.0,4.0,,,,,224.0,2.0,28.0,6.875777027256,0.0019400679056,0.0523377409988,,,,,163.9457470098948,0.000881849048,10.383331615676001,272.0
2024-03,448889.25,249816.8,16732.45,682062.55,1397499.05,698795.0,698706.05,33.804338012958965,-118.37905453563714,8.0,,4.0,,6.0,2.0,2.0,72.0,34.0,296.0,33.1215447636416,,0.10141264052,,12.825171629588,52.91094288,0.0661386786,2282.517228258888,663.6796817097048,2077.648702974672,424.0
2024-03,228.312,117.893,2.143,353.261,701.609,355.404,346.20500000000004,40.6909464495114,-74.15705749185668,20.0,94.0,8.0,4.0,46.0,2.0,30.0,508.0,34.0,1228.0,2750.708083898524,26.898159662096,11.009003515232,0.010582188576,270.72986235862,3183.47506328,0.115081300764,2209.408194321234,2.5221764621848,2003.6334368628409,1974.0
2024-03,47867.0,134221.0,14269.0,164634.0,360991.0,178903.0,182088.0,29.602093408239703,-94.66715344569288,2.0,,,,,,,78.0,2.0,28.0,1.927281094404,,,,,,,385.1889745268037,0.0019400679056,26.421784806366404,110.0
2024-03,14446.0,36067.0,15351.0,30010.0,95874.0,45361.0,50513.0,26.14492877245509,-79.93771224550898,42.0,22.0,6.0,,28.0,,,148.0,10.0,1234.0,60.59184808808,10.7996084587844,10.583952274096001,,587.881581377532,,,556.4747039028216,2.36335544864,1227.5644749779656,1490.0
2024-03,23727.5,75351.5,20254.25,83481.5,202814.75,103735.75,99079.0,37.90095694063927,-122.20986401826484,6.0,,2.0,,,2.0,,56.0,70.0,74.0,12.064576825688,,0.017196056436,,,18.6511073652,,263.18961207369597,755.269317499128,294.08607531942397,210.0
2024-04,12422.0,34057.0,14188.0,31657.0,92324.0,45845.0,46479.0,26.14492877245509,-79.93771224550898,52.0,14.0,4.0,,20.0,,2.0,142.0,12.0,1146.0,9640.402761477226,4.2108292042,32.0111204424,,57.105016952288,,0.00881849048,459.201286444324,72.5751184315424,4809.152319230376,1392.0
2024-04,44109.0,119302.0,13856.0,146910.0,324177.0,160766.0,163411.0,29.602093408239703,-94.66715344569288,8.0,,2.0,2.0,6.0,,,36.0,2.0,34.0,101.1617103733916,,0.466057221868,0.0655213842664,44.376407793456,,,155.38524146888722,0.0003527396192,171.348340658426,90.0
2024-04,29374.75,67566.0,16350.75,75335.25,188626.75,91686.0,96940.75,37.90095694063927,-122.20986401826484,4.0,4.0,,,2.0,,,66.0,54.0,52.0,6.36695012656,0.007936641432,,,0.107585583856,,,506.212659193204,250.065493616836,172.166035188184,182.0
2024-04,37848.25,54489.25,7275.25,96851.5,258676.56,104126.75,92337.5,47.449354639175255,-122.42877860824744,2.0,26.0,,,,,2.0,212.0,8.0,74.0,0.009259415004,0.2411857146279998,,,,,0.012345886672,300.7053665510692,0.0327606921332,159.9564823790048,324.0
2024-04,494332.0,231312.25,13523.0,781593.85,1520761.1,795116.85,725644.25,33.804338012958965,-118.37905453563714,10.0,16.0,2.0,2.0,24.0,,2.0,64.0,14.0,534.0,56.418056543896,3.8383802587772,0.0429460486376,0.038360433588,79.22090922708,,0.068784225744,1716.4579275156163,174.970756085348,7142.004521115151,668.0
2024-04,235.5,121.847,2.33,349.754,709.431,352.084,357.347,40.6909464495114,-74.15705749185668,16.0,134.0,8.0,16.0,52.0,,24.0,276.0,20.0,748.0,72.513565367992,52.612657439514,3.255786685216,4.800345292788,760.307321110352,,0.043651527876,1063.841968054572,7.041123723756,844.2824549250096,1294.0
2024-05,9622.0,36085.0,13373.0,28212.0,87292.0,41585.0,45707.0,26.14492877245509,-79.93771224550898,38.0,30.0,4.0,,16.0,,,172.0,12.0,994.0,5683.252118721076,9.001915081983999,5.5997414548,,4.44451920192,,,1051.2289252134804,247.201909295718,5105.2270082454925,1266.0
2024-05,52147.0,131690.0,16457.0,164572.0,364866.0,181029.0,183837.0,29.602093408239703,-94.66715344569288,2.0,2.0,,,,,2.0,56.0,2.0,200.0,23.551542524936,0.01543235834,,,,,0.0184306451032,59.0652792010872,0.0215171167712,522.6012946408553,264.0
2024-05,471692.0,226847.75,14357.85,735933.7,1448830.3,750291.55,698539.75,33.804338012958965,-118.37905453563714,8.0,24.0,,4.0,18.0,,8.0,108.0,36.0,376.0,41.305368483796,9.855104035924,,9.61876849106,169.293852838848,,0.314820110136,1984.719009371908,198.7818708775628,3706.32481889013,582.0
2024-05,250.07,124.801,2.054,413.794,790.719,415.84799999999996,374.871,40.6909464495114,-74.15705749185668,28.0,82.0,4.0,14.0,30.0,2.0,8.0,432.0,14.0,1026.0,3405.959846071588,23.495545110388,6.656637538828,0.045415225972,282.4265758539348,1031.76338616,0.014991433816,1525.9282236594279,0.3576338814164,1724.7899459682872,1640.0
2024-05,48778.24999999994,51606.75,10073.5,103555.5,276853.50999999995,113629.0,100384.99999999994,47.449354639175255,-122.42877860824744,2.0,22.0,,,2.0,,2.0,150.0,4.0,48.0,0.0052470018356,0.0489867146164,,,0.00220462262,,0.000440924524,865.091050078594,0.0659623087904,3.0097067083716,230.0
2024-05,33389.75,61930.5,12680.75,80035.25,188036.25,92716.0,95320.25,37.90095694063927,-122.20986401826484,4.0,,,,,,2.0,74.0,38.0,24.0,14.9032489112,,,,,,0.3086471668,1271.096776862676,196.329580952432,10.135532033188,142.0
2024-06,586486.25,220815.0,14451.0,848450.8,1670203.05,862901.8,807301.25,33.804338012958965,-118.37905453563714,2.0,14.0,,,6.0,6.0,12.0,86.0,26.0,330.0,2.254447091212,0.600980126212,,,14.567705348436,159.173753164,0.04850169764,1502.426505605704,243.143860439084,758.7759902385,482.0
2024-06,57648.74999999994,51655.5,6261.0,129789.0,321748.02999999997,136050.0,109304.24999999994,47.449354639175255,-122.42877860824744,8.0,6.0,,,2.0,,,186.0,2.0,22.0,0.010582188576,0.2563094258012,,,0.071209310626,,,20.4605734267912,0.0250004205108,0.7106380553308,226.0
2024-06,228.575,112.663,1.64,366.03,708.908,367.66999999999996,341.238,40.6909464495114,-74.15705749185668,22.0,54.0,2.0,8.0,32.0,2.0,6.0,576.0,8.0,1166.0,53.925510209724,4.7934227777612,0.1212542441,23.627381543064,28.79898528506,2425.084882,0.014991433816,1477.3712781765707,27.567924014051997,1760.0010320511649,1876.0
2024-06,59447.0,114728.0,11204.0,153778.0,339157.0,164982.0,174175.0,29.602093408239703,-94.66715344569288,,,,,,,,42.0,2.0,54.0,,,,,,,,3965.107346253993,322.315827044,133.74210846872802,98.0
2024-06,12925.0,36601.0,13627.0,31164.0,94317.0,44791.0,49526.0,26.14492877245509,-79.93771224550898,36.0,28.0,4.0,,26.0,,2.0,130.0,8.0,860.0,149.1034338679116,11.408040209452,0.29101018584,,836.18910891718,,0.06172943336,309.5293685876192,1.2499769330876,1065.024968552464,1094.0
2024-06,32356.0,66424.25,10337.0,84040.25,193157.5,94377.25,98780.25,37.90095694063927,-122.20986401826484,12.0,,,,,,,60.0,34.0,22.0,8.693708839708,,,,,,,496.211168215312,160.991684976452,22.069154275248,128.0
2024-07,11711.0,34755.0,14627.0,28713.0,89806.0,43340.0,46466.0,26.14492877245509,-79.93771224550898,66.0,20.0,2.0,2.0,18.0,,,290.0,,974.0,755.339424498444,32.34842770326,0.08377565956,0.0110231131,375.76910708852,,,1671.7186829313607,,1194.684997778,1372.0
2024-07,269.026,112.175,2.602,422.113,805.916,424.715,381.201,40.6909464495114,-74.15705749185668,18.0,56.0,4.0,10.0,26.0,10.0,10.0,988.0,14.0,860.0,151.520626200932,39.751109536696,0.041446905256,0.0780436407479998,212.227555589776,10048.66990196,0.031305641204,2087.8094117981805,0.285278167028,2114.2390009686214,1996.0
2024-07,34342.75,59362.25,10627.25,80134.75,184467.0,90762.0,93705.0,37.90095694063927,-122.20986401826484,12.0,,,,,,4.0,54.0,48.0,32.0,28.831172775312,,,,,,0.191361243416,2146.1384352290925,278.214997078044,180.529050634892,150.0
2024-07,648575.25,219722.75,17317.45,936361.9,1821976.35,953679.35,868298.0,33.804338012958965,-118.37905453563714,,14.0,2.0,4.0,4.0,,6.0,108.0,30.0,298.0,,0.236335544864,0.03527396192,0.058642961692,7.228516646456,,0.0327165996808,1984.481791977996,219.2056271066,2807.496825689747,466.0
2024-07,42378.0,112607.0,12727.0,157565.0,325277.0,170292.0,154985.0,29.602093408239703,-94.66715344569288,,,,,,,,30.0,,60.0,,,,,,,,2.6003964727424,,110.1492072234408,90.0
2024-07,53779.0,36940.25,3452.0,110304.0,265504.0,113756.0,90719.25,47.449354639175255,-122.42877860824744,70.0,24.0,,,8.0,,4.0,314.0,12.0,88.0,512.5460108710353,0.1694913870256,,,24.7527972981216,,0.028219169536,30.9009606758728,4.0376781436252,12.651182812417598,520.0
2024-08,57029.0,131241.0,16172.0,163211.0,367653.0,179383.0,188270.0,29.602093408239703,-94.66715344569288,2.0,8.0,,,4.0,,2.0,44.0,,42.0,85.055222528648,0.036596735492,,,0.236335544864,,0.002645547144,13.507281868216001,,1009.4690517303452,102.0
2024-08,276.222,116.628,2.354,395.555,790.759,397.909,392.84999999999997,40.6909464495114,-74.15705749185668,10.0,32.0,8.0,,28.0,6.0,,1128.0,4.0,812.0,39.545197783988,13.4123949106512,0.431224184472,,303.7781695588252,3615.5810968,,3512.319659750868,280.435052056384,1809.0080291956688,2028.0
2024-08,666904.0,226389.75,14946.6,966230.7,1874470.05,981177.3,893293.75,33.804338012958965,-118.37905453563714,16.0,30.0,,,6.0,,14.0,106.0,32.0,262.0,23.044038397812,20.451402196692,,,5.35061909874,,0.298064978224,2035.8337139260368,112.703835730592,3216.7522984930665,466.0
2024-08,38507.25,59361.5,11822.5,83271.5,192962.75,95094.0,97868.75,37.90095694063927,-122.20986401826484,6.0,,,,,2.0,2.0,56.0,74.0,32.0,2.410534372708,,,,,9.259415004,0.842606765364,207.8984263357868,464.376858507036,121.9718046703576,172.0
2024-08,11224.0,37760.0,15833.0,28952.0,93769.0,44785.0,48984.0,26.14492877245509,-79.93771224550898,78.0,12.0,2.0,,8.0,,2.0,162.0,8.0,808.0,296.3752672631272,2.974917763428,0.13448197982,,4.752284519672,,0.123899791244,761.852761566972,2.433462447956,1042.0234352787656,1080.0
2024-08,68265.24999999997,51426.5,3289.0,123652.25,315738.72,126941.25,119691.74999999997,47.449354639175255,-122.42877860824744,10.0,2.0,,,6.0,,4.0,236.0,8.0,44.0,0.074075320032,0.307324393228,,,0.3791509981876,,0.1944036226316,27.0409751154196,0.04629707502,2.2595618156904,310.0
2024-09,12871.0,36906.0,12924.0,34437.0,97138.0,47361.0,49777.0,26.14492877245509,-79.93771224550898,46.0,4.0,2.0,,4.0,,2.0,182.0,2.0,692.0,439.556335202028,0.49163084426,0.503535806408,,125.0461950064,,3.746535680428,981.30067669951,0.4999643177636,2896.278830480147,934.0
2024-09,277.247,118.632,2.069,381.383,779.331,383.452,395.879,40.6909464495114,-74.15705749185668,26.0,72.0,,4.0,18.0,,30.0,170.0,8.0,1036.0,165.03641791246122,10.140382202952,,0.772940690572,138.06744577181078,,1.409194778704,899.5099711616532,0.085098433132,5393.184805883197,1364.0
2024-09,69330.0,57275.25,2002.0,135840.5,334518.49,137842.5,126605.25,47.449354639175255,-122.42877860824744,,,,,,,,190.0,6.0,36.0,,,,,,,,24.574266958354,0.005291094288,3.8606469472391995,232.0
2024-09,35337.25,61465.5,12691.75,82179.75,191674.25,94871.5,96802.75,37.90095694063927,-122.20986401826484,8.0,2.0,2.0,,,2.0,,84.0,50.0,26.0,18.649784591628,0.008377565956,0.156969130544,,,18.4747375556,,245.3009513953968,567.494554161344,294.2179117521,174.0
2024-09,40983.0,114299.0,11842.0,162338.0,329462.0,174180.0,155282.0,29.602093408239703,-94.66715344569288,2.0,2.0,,,,,,48.0,2.0,42.0,53.6164221184,0.0186511073652,,,,,,326.3606040724616,0.0045415225972,51.9776379400492,96.0
2024-09,650946.25,202991.25,15465.85,914802.05,1784205.4,930267.9,853937.5,33.804338012958965,-118.37905453563714,12.0,32.0,,2.0,12.0,,6.0,90.0,26.0,468.0,2.2857968248684,2.9174652979508,,0.009259415004,10.2782593016068,,0.1142876366207998,1135.4967888196215,292.542839485424,11504.328821986144,648.0
2024-10,691193.5,235560.75,15158.25,950303.25,1892216.75,965461.5,926754.25,33.804338012958965,-118.37905453563714,5.0,10.0,,,5.0,1.0,10.0,36.0,14.0,134.0,61.981862649990006,0.9364355040712,,,169.249098999662,45.0183939004,0.125443027078,936.257811488028,140.019330454654,217.3015827346108,215.0
