,Date,Empty Exports,Loaded Exports,Empty Imports,Loaded Imports,Total TEUs,Total Imports,Total Exports,latitude,longitude,Count of Event_Cocaine,Count of Event_Ecstasy,Count of Event_Fentanyl,Count of Event_Heroin,Count of Event_Ketamine,Count of Event_Khat (Catha Edulis),Count of Event_Lsd,Count of Event_Marijuana,Count of Event_Methamphetamine,Count of Event_Other Drugs**,Sum Qty (lbs)_Cocaine,Sum Qty (lbs)_Ecstasy,Sum Qty (lbs)_Fentanyl,Sum Qty (lbs)_Heroin,Sum Qty (lbs)_Ketamine,Sum Qty (lbs)_Khat (Catha Edulis),Sum Qty (lbs)_Lsd,Sum Qty (lbs)_Marijuana,Sum Qty (lbs)_Methamphetamine,Sum Qty (lbs)_Other Drugs**,Sum_of_Counts,Ratio_Cocaine,Ratio_Ecstasy,Ratio_Fentanyl,Ratio_Heroin,Ratio_Ketamine,Ratio_Khat (Catha Edulis),Ratio_Lsd,Ratio_Marijuana,Ratio_Methamphetamine,Ratio_Other Drugs**,Hub Portuario,Hub Portuario_name
62,2019-08,-0.4665284646862983,-0.4169332876832755,-0.0964755697160043,-0.5119444420151493,-0.385447112217734,-0.5176257387560143,-0.46468935992017957,1.6299940316770722,-1.021196100221785,-0.5195628801246789,-0.26616978687278764,-0.34168588808140643,-0.16565196437405105,-0.3250105009430416,-0.3909977306992006,0.0020057296772816686,0.9704735224568566,-0.36618908383893845,-0.49098114851799524,-0.10607685870544517,-0.3704203050903869,-0.08827793584187672,-0.24296208872656708,-0.19452084716700202,-0.3115300132826203,-0.12392177880385125,-0.2478617577713206,-0.29601525544142626,-0.19738721186578637,-0.34256421849980256,-0.06522626818399398,-0.11704182776542017,-0.08088234453130691,-0.1150545735919984,-0.09788843136169098,-0.24922645142514024,-0.16230071166261292,-0.34234832554547323,-0.2632525058547744,-0.141793322198534,5.0,Seattle/Tacoma
63,2019-08,0.33928759752345067,0.3721146162981718,-0.24071464461586004,0.37349830064657985,0.33168655523863494,0.3131747648815793,0.356590420708364,0.6735015112857412,1.3874854740914484,-0.3329184181320455,0.23398585839470545,-0.15907466523504907,-0.17890176600368543,0.5488634695447672,0.0,-0.18156952892138067,-0.7777597753603998,-0.23708763623041268,-0.05091737291852359,-0.09404896625302238,3.058154174371775,-0.08616224957126095,-0.24660875508770158,-0.0953044609357569,-0.16973016174716676,-0.15082008900448232,-0.34293254185974387,-0.291310547063786,-0.11087411204026298,-0.1369014904759724,-0.056987730157074375,0.13097973089509937,-0.07701651391843403,-0.11720248530684624,-0.07391363804775292,-0.0056925303524076746,-0.17124342848015414,-0.2888008997164007,-0.25553100011004515,-0.1117767521359362,3.0,Newark/New York
64,2019-08,-0.6628446860230974,0.10326701461135286,0.03080905596466122,-0.5194396483342951,-0.5081999594995804,-0.49853457752365454,-0.47200199179595237,-0.8958628561870937,0.3640645338625945,-0.5506702904567845,-0.31509805651852063,-0.34168588808140643,-0.1921515676333198,-0.5236182215084527,-0.3909977306992006,-0.26570818911243427,-0.7336866670120655,-0.5211108209691694,-0.5868609655480477,-0.09919673357258865,-0.3603482568671267,-0.08827793584187672,-0.2474770089832098,-0.19516640035962174,-0.3115300132826203,-0.15573476782102152,-0.35251563753494797,-0.29609904420598815,-0.19810955828750484,-0.6819538324584102,-0.04401577844812572,-0.03239027805174861,-0.08088234453130691,-0.11854493012862614,-0.09875561681287304,-0.24922645142514024,-0.1798888392280859,-0.3750342465815764,-0.26350841765575994,-0.1393978043529348,0.0,Houston
65,2019-08,1.781579537598742,2.5414221007588718,0.0605072989028077,1.9802131010412167,2.0205257049673846,1.937396304458375,2.0313981077656753,-0.301134715999291,-0.8191213548189943,0.47587425050269955,-0.17374972198640304,-0.15907466523504907,-0.1921515676333198,-0.36473204505612383,-0.3909977306992006,-0.26570818911243427,6.699977607740301,0.07275583803004919,-0.42951972734488464,-0.10251774926974686,-0.3149385055491047,-0.08788300773802844,-0.2474770089832098,-0.1949949569840253,-0.3115300132826203,-0.15573476782102152,1.2330878955419775,-0.2379692285839459,-0.18052913431303597,0.4496522988655343,-0.06460094554894695,-0.10251999340434083,-0.08016072281690398,-0.11854493012862614,-0.09846773735785974,-0.24922645142514024,-0.1798888392280859,-0.22927578327715697,-0.2171928612176607,-0.12463085314478316,1.0,Los Angeles/Long Beach
66,2019-09,-0.6717119656474841,-0.003359248615774207,0.12427496644747384,-0.5350049145545859,-0.5233527726295027,-0.4942960425841027,-0.5075411585546198,-0.8958628561870937,0.3640645338625945,-0.6128851111209956,-0.31509805651852063,-0.34168588808140643,-0.1921515676333198,-0.5236182215084527,-0.1954988653496003,-0.26570818911243427,-0.5720852697348402,-0.5211108209691694,-0.58809019397151,-0.10607772971761543,-0.3718811699102239,-0.08827793584187672,-0.2474770089832098,-0.19516640035962174,-0.28103015511645535,-0.15573476782102152,-0.3452770955002327,-0.29609904420598815,-0.19502442441178758,-0.6635087447432685,-0.06522805824980002,-0.11783239423496059,-0.08088234453130691,-0.11854493012862614,-0.09875561681287304,-0.144462589249851,-0.1798888392280859,-0.362469809202564,-0.26350841765575994,-0.12382151109403267,0.0,Houston
67,2019-09,-0.479690241861862,-0.3070384979523645,-0.10206693062871597,-0.43817957643869115,-0.33208681835326964,-0.44708160399819535,-0.4448809613836184,1.6299940316770722,-1.021196100221785,-0.48845546979257337,-0.30422510770835776,-0.34168588808140643,-0.17890176600368543,-0.4838966773953705,-0.3909977306992006,0.3309114013332184,0.0596292832579499,-0.4436499524040539,-0.5253995443749372,-0.10606645779541211,-0.37004010397375375,-0.08827793584187672,-0.24652192969815076,-0.19516295618466556,-0.3115300132826203,-0.0832705590482713,-0.34458887022674617,-0.2959854964730979,-0.19837081159833087,-0.45600150794792416,-0.0652106840816825,-0.11350194403690402,-0.08088234453130691,-0.11706824082466825,-0.09873248364238088,-0.24922645142514024,-0.1619120499563537,-0.3776703707568666,-0.26281481141932267,-0.1429076180104808,5.0,Seattle/Tacoma
68,2019-09,1.6944710786195063,2.281212747689196,0.030464555985845784,1.968083882719753,1.9441902628089653,1.9193804752384571,1.8952896200280083,-0.301134715999291,-0.8191213548189943,0.444766840170594,-0.2281144660372175,0.2061477804576656,-0.1921515676333198,-0.36473204505612383,0.3909977306992006,-0.25041025089587904,4.922362237690822,0.12439641707345951,-0.5462964275737947,-0.09571166871069713,-0.32380082294671386,-0.050244948983774025,-0.2474770089832098,-0.15380836479972387,0.5647286855642808,-0.15482009148572118,0.13280475460489066,-0.2441609391468944,-0.14892879464757255,0.13793031647963924,-0.0633483048819691,-0.09718420060391363,-0.0577174284255031,-0.11854493012862614,-0.02930919640739659,0.5032380768995649,-0.17103930072638354,-0.32286247382903993,-0.22543675282114778,-0.01707918873785135,1.0,Los Angeles/Long Beach
69,2019-09,0.24887484756900924,0.2063385669864384,-0.24452037736612509,0.27092827188515295,0.2225767128435811,0.21268336242585534,0.24354163543864873,0.6735015112857412,1.3874854740914484,-0.45734805946046775,0.21223996077437965,1.1192038946894522,-0.12590255948514795,-0.08668123626454831,-0.1954988653496003,-0.1203777760551599,-0.7336866670120655,0.09857612755175435,0.004397906137275917,-0.10329706606074639,1.2181487758840457,-0.08298872016533732,2.5533798198419837,-0.18221630252439056,-0.21702943084193624,-0.15199415116621115,-0.34041864125993326,-0.2839447056311972,-0.09891149650316258,-0.08341073610206141,-0.061799239847308486,0.00204891972126581,-0.07967427246478413,0.7475601955391158,-0.09084827853555939,0.07537328737899678,-0.17607929712366102,-0.3068900287732073,-0.2542278217109299,-0.11057638530853772,3.0,Newark/New York
70,2019-09,-0.5822556498755634,-0.4590159429778467,-0.0546350552732207,-0.6171537985269734,-0.6131986075914433,-0.6112235416387555,-0.5633621039208367,0.2786446126912207,-1.0102726127834971,-0.6128851111209956,-0.16831324758132157,13.171544602549039,-0.1921515676333198,-0.4441751332822883,-0.3909977306992006,-0.05153705408066152,-0.6161583780831744,-0.288728215273823,-0.4073936157225649,-0.10607772971761543,0.19790642412815135,-0.072181794695032,-0.2474770089832098,-0.19512112859325334,-0.3115300132826203,7.141779656506168,-0.3235416763091876,-0.2715136890805971,-0.15740595083750022,-0.4052775167312844,-0.06522805824980002,0.03261567405656185,-0.0804848953515402,-0.11854493012862614,-0.09860358047569413,-0.24922645142514024,4.863240499258158,-0.29357590600373723,-0.21344854355129347,-0.10435792510177583,4.0,Oakland
71,2019-09,-0.7441415915373558,-1.0111047128354291,-0.042221332214595494,-0.8452182094133254,-0.8633542542697431,-0.8303400997360321,-0.8348479180984067,-1.3851425834676494,1.0990400598702295,0.22701496784585495,-0.2281144660372175,1.1192038946894522,-0.16565196437405105,-0.4441751332822883,0.3909977306992006,0.3844541850911616,-0.21950040294816664,-0.4436499524040539,-0.12344184990279405,0.21696949770168777,-0.18930588110580562,-0.08774196198665406,0.2756459630604931,-0.1834562055086148,-0.30640959913793564,-0.139906771654645,-0.3272025045676376,-0.22895637728578447,-0.15126318015603907,-0.1359792360902153,0.008539988128259218,-0.038571732587720495,-0.08075992656189927,0.28586657243257046,-0.059429226976233374,-0.2448294280126737,-0.17628562414858678,-0.35423381970770285,0.1466325100535429,-0.12421789292968995,2.0,Miami/Fort Lauderdale
72,2019-10,0.286862035722232,0.37240080064642933,-0.24834414676449565,0.36158595016474665,0.3053119514200883,0.30001437553223004,0.317126458354674,0.6735015112857412,1.3874854740914484,0.1336927368495382,0.5058095786487777,1.3018151175358097,-0.1921515676333198,-0.046959692151466094,-0.1954988653496003,-0.0668349922972167,-0.4251749085737262,-0.26290792575211785,0.4456909101602098,-0.09447362738269746,1.7136772728855512,-0.08291819728965012,-0.2474770089832098,-0.17082756400262689,-0.17973500573247667,-0.14795319302816778,-0.3475703876554277,-0.2934969086605872,-0.051997970703862625,0.3445152988892265,-0.06224702831862446,-0.016503373911580868,-0.079794184803239,-0.11854493012862614,-0.0851327497452789,0.20347578512793438,-0.17409752241296492,-0.374039358024088,-0.2587398747802536,-0.11511249445185669,3.0,Newark/New York
73,2019-10,-0.7454438550288105,-0.9696230446721986,0.012411674897029249,-0.8540236589302388,-0.8568584793819883,-0.8275779504235729,-0.8246059541001807,-1.3851425834676494,1.0990400598702295,0.1648001471816438,-0.22267799163213606,0.02353655761130827,-0.17890176600368543,-0.36473204505612383,0.0,-0.0056432394309959295,0.0008651387935043165,-0.49529053144746427,-0.12467107832625626,0.1714254582865377,-0.15714235419191158,-0.08822151754132695,-0.10725400485863217,-0.1756628029549953,-0.30363121789768943,-0.14717093998320196,-0.3339023614656281,-0.25332939815067085,-0.11584499346662802,-0.16549137643444206,0.0032094196471193054,-0.029755056486613887,-0.08083080012313527,0.09825990858882866,-0.0660061158647629,-0.23566067832302615,-0.17501498891893938,-0.36795317721991166,0.5202666295183638,-0.10912031470644075,2.0,Miami/Fort Lauderdale
74,2019-10,1.6044311758887593,2.552078702147937,-0.008404420681553167,1.862694379784406,1.887773199502241,1.8088823552634075,1.9006694021520267,-0.301134715999291,-0.8191213548189943,-0.23959618713572872,-0.22267799163213606,-0.34168588808140643,-0.17890176600368543,-0.4838966773953705,-0.1954988653496003,-0.25805922000415665,8.653885411183117,0.3567790227688059,-0.4811473211302975,-0.10483417197920415,-0.20414641260891103,-0.08827793584187672,-0.24739018359365897,-0.19514343919324723,-0.19220210104127403,-0.15542077445218708,0.2771061653631275,1.1734139515438073,-0.16250159689935306,0.6359476847884656,-0.06458913199211028,-0.049101263513310886,-0.08088234453130691,-0.11841068564644816,-0.09860139567625877,0.16065260058913,-0.1738130366746783,-0.33614527135465044,0.5285373738832927,-0.09191741705234989,1.0,Los Angeles/Long Beach
75,2019-10,-0.6584369834090742,-0.2280350492657414,0.007090863705900394,-0.6414681824583162,-0.6165231979122241,-0.6220669399748524,-0.558321818653584,0.2786446126912207,-1.0102726127834971,-0.6128851111209956,-0.026964913049203978,1.6670375632285246,-0.1921515676333198,-0.4838966773953705,-0.3909977306992006,-0.013292208539273527,-0.043207969554829875,-0.4694702419257591,-0.18859095634629125,-0.10607772971761543,0.12743358769351984,-0.08721656656278448,-0.2474770089832098,-0.19422881939932873,-0.3115300132826203,5.530853059963748,-0.2901178830097968,-0.28639397754119467,-0.11311465605190738,-0.20607056940775384,-0.06522805824980002,-0.04964689159465286,-0.08070603922608346,-0.11854493012862614,-0.09245825373445687,-0.24922645142514024,3.1545364176128587,-0.3273710780169205,-0.1745833296016254,-0.10267940537915546,4.0,Oakland
76,2019-10,-0.5166791180646854,-0.3496197165062687,-0.039786384720350086,-0.5227042014521377,-0.4064160608118076,-0.5163371718067987,-0.48430111111773777,1.6299940316770722,-1.021196100221785,-0.5817777007888901,-0.32053453092360207,-0.15907466523504907,-0.1921515676333198,-0.5236182215084527,-0.1954988653496003,0.10144232808489044,0.8529452335279654,-0.4694702419257591,-0.5057318895995417,-0.10596244869508147,-0.3719249214771552,-0.08576026917984397,-0.2474770089832098,-0.19516640035962174,-0.2807362878698908,-0.10776204181735832,-0.3369083833127887,-0.29609100124157506,-0.19779535008527427,-0.3757653763870577,-0.06451729682681019,-0.11815652972882709,-0.0762820061019882,-0.11854493012862614,-0.09875561681287304,-0.1434531856142935,-0.16054973581080842,-0.37797986760696684,-0.26343472199313844,-0.142172962575185,5.0,Seattle/Tacoma
77,2019-10,-0.6710257106125682,0.10287539392426354,0.04404795567411403,-0.5184129867530655,-0.5092765962352814,-0.49479315470664276,-0.4782784042739739,-0.8958628561870937,0.3640645338625945,-0.5817777007888901,-0.32053453092360207,-0.34168588808140643,-0.17890176600368543,-0.5236182215084527,-0.3909977306992006,-0.26570818911243427,-0.4398659446898376,-0.4694702419257591,-0.5671933107726523,-0.10607465555701452,-0.3719249214771552,-0.08827793584187672,2.096808508888986,-0.19516640035962174,-0.3115300132826203,-0.15573476782102152,-0.3328782031412751,-0.28805466044626954,-0.15700453689254615,-0.6293853324702563,-0.06520910461185363,-0.11815652972882709,-0.08088234453130691,3.50605608867712,-0.09875561681287304,-0.24922645142514024,-0.1798888392280859,-0.34795721155312853,-0.18979974991736598,-0.002601341488313134,0.0,Houston
78,2019-11,0.17647223959389804,0.25440247515959313,-0.25144645023864537,0.21423886479875306,0.17197079132412646,0.15614339943590755,0.20193798701290597,0.6735015112857412,1.3874854740914484,-0.45734805946046775,0.8537439405739903,-0.15907466523504907,-0.1921515676333198,-0.4441751332822883,0.0,-0.20451643624621346,-0.748377703128177,-0.4436499524040539,0.7505395591788382,-0.09620368811487205,2.9569480497462335,-0.08778427571206637,-0.2474770089832098,-0.17799910163360305,-0.008499451666144719,-0.15368698498079686,-0.34461136923878033,-0.2956401221188902,0.2331934689516195,0.5354219567409433,-0.05305244129921388,-0.003980102139806325,-0.07998031738830325,-0.11854493012862614,-0.04110261524190391,0.271212886671636,-0.17493573932041667,-0.32362786038950087,-0.2607050924501592,-0.07718610794174943,3.0,Newark/New York
79,2019-11,-0.6772979195242116,-0.31257465885773683,0.05757363808844466,-0.6461410307226957,-0.6315430793635547,-0.6161477549157507,-0.5954223449059723,0.2786446126912207,-1.0102726127834971,-0.48845546979257337,-0.05414728507461121,-0.15907466523504907,-0.1921515676333198,-0.4441751332822883,-0.1954988653496003,-0.14332468337999268,-0.5133211252703946,-0.3920093733606436,-0.3311814534679078,-0.10501997083018887,0.08562196523993015,-0.08744858682379535,-0.2474770089832098,-0.17790343010704254,-0.3096896028629995,4.065630308068995,-0.2961382917214129,-0.27924018649977844,-0.024572058046184297,-0.3932882097164423,-0.06359766368120137,-0.048977812725216056,-0.07936693893106074,-0.11854493012862614,-0.04078132120729085,-0.24290483174754404,4.925350485205127,-0.2625144340532074,-0.20171902628742236,-0.019266445970398987,4.0,Oakland
80,2019-11,-0.7361496923512084,-0.9469391694892557,0.04224429086356188,-0.8399695462733311,-0.8398100665077611,-0.8077345800584222,-0.8114580926364809,-1.3851425834676494,1.0990400598702295,0.880270584820072,-0.048710810669529765,0.5713702261503802,-0.1921515676333198,-0.12640278037763053,0.5864965960488009,0.08614438986833524,-0.3884473182834477,-0.4694702419257591,-0.03124971814312821,0.3035048300753967,-0.04894647923342277,-0.08765733453582943,-0.2474770089832098,-0.18346435672267775,-0.2901845651003436,-0.14271086895719265,-0.34242602564010327,-0.296082958277162,-0.10549511206561792,-0.0714214290872193,-0.012618307198379978,-0.07030051714338786,-0.08065554913535171,-0.11854493012862614,-0.0908958136958949,-0.2345625695194954,-0.17441028002586392,-0.36689998716797195,-0.263361026330517,-0.1109208235460825,2.0,Miami/Fort Lauderdale
81,2019-11,1.3053982462156004,2.4057180015153627,0.0013182344797282384,1.6120124604565864,1.628678072217343,1.5672228837144802,1.635524598593892,-0.301134715999291,-0.8191213548189943,-0.5195628801246789,-0.22267799163213606,-0.34168588808140643,-0.16565196437405105,-0.4838966773953705,-0.3909977306992006,-0.26570818911243427,1.0586197391535248,0.04693554850834404,-0.6052993918999808,-0.10182292065926218,-0.12739741389798115,-0.08827793584187672,-0.20126419539478477,-0.19514841411262837,-0.3115300132826203,-0.15573476782102152,-0.19303945356365246,-0.14590822781165053,-0.19545801717417202,-0.43110063953248284,-0.05648376228390093,-0.017512458883275808,-0.08088234453130691,-0.08281911730900841,-0.09863481025585852,-0.24922645142514024,-0.1798888392280859,-0.3231103084878049,-0.13840289724623966,-0.1136367634198994,1.0,Los Angeles/Long Beach
82,2019-11,-0.7076349851130069,0.08126094446375678,0.12463569940958427,-0.5533694677828735,-0.5349101384045792,-0.5120724730713236,-0.5117390188483615,-0.8958628561870937,0.3640645338625945,-0.48845546979257337,-0.31509805651852063,-0.34168588808140643,-0.17890176600368543,-0.5236182215084527,-0.3909977306992006,-0.26570818911243427,-0.4912845710962275,-0.5211108209691694,-0.6040701634765187,-0.09212377317670532,-0.30498502407222833,-0.08827793584187672,-0.09162543473948419,-0.19516640035962174,-0.3115300132826203,-0.15573476782102152,-0.31643307362358286,-0.29609904420598815,-0.198528561570769,-0.6616642359717544,-0.043719891100184774,0.37777077588693275,-0.08088234453130691,0.12242391538086697,-0.09875561681287304,-0.24922645142514024,-0.1798888392280859,-0.3101014306885235,-0.26350841765575994,-0.13947210154324413,0.0,Houston
83,2019-11,-0.6021246243904143,-0.43595701567534517,-0.030804133963800363,-0.5784255858678463,-0.48409466222845976,-0.5686395342784776,-0.572108733024137,1.6299940316770722,-1.021196100221785,-0.6128851111209956,-0.2987886333032763,-0.34168588808140643,-0.1921515676333198,-0.5236182215084527,-0.3909977306992006,-0.013292208539273527,-0.3370286918770578,-0.4694702419257591,-0.5217118591045505,-0.10607772971761543,-0.37174991520942996,-0.08827793584187672,-0.2474770089832098,-0.19516640035962174,-0.3115300132826203,-0.13098389922550605,-0.3415914606387707,-0.29608248516160834,-0.1974911545278152,-0.5500714552951469,-0.06522805824980002,-0.11783239423496059,-0.08088234453130691,-0.11854493012862614,-0.09875561681287304,-0.24922645142514024,-0.16537575618549302,-0.36753805377863885,-0.26335669129153927,-0.14123182740686646,5.0,Seattle/Tacoma
84,2019-12,1.602126547759691,2.305914975644061,0.050293145080650865,1.735462940096483,1.7946875668529716,1.6973713226176186,1.8323237534181422,-0.301134715999291,-0.8191213548189943,-0.36402582846415105,-0.2552968380626247,-0.34168588808140643,-0.1921515676333198,-0.5236182215084527,-0.1954988653496003,-0.26570818911243427,2.4983412785324415,-0.36618908383893845,-0.6077578487469053,-0.10249991913826159,-0.3344460166967745,-0.08827793584187672,-0.2474770089832098,-0.19516640035962174,-0.1178447825923754,-0.15573476782102152,-0.10088157727930108,-0.2731557785444112,-0.1691620645921585,-0.2697061220249928,-0.0624706987960567,-0.09501784738625474,-0.08088234453130691,-0.11854493012862614,-0.09875561681287304,0.4160623083741417,-0.1798888392280859,-0.32942915615850027,-0.1934339575936988,0.13188078066310696,1.0,Los Angeles/Long Beach
85,2019-12,-0.7011885106511584,0.10828277187291993,0.238717498677008,-0.5580605806259453,-0.5187466050737947,-0.4929915904730766,-0.4995652239965106,-0.8958628561870937,0.3640645338625945,-0.5817777007888901,-0.32053453092360207,-0.34168588808140643,-0.1921515676333198,-0.5236182215084527,-0.3909977306992006,-0.25805922000415665,-0.10197211401927546,-0.5211108209691694,-0.5524425696911058,-0.09128743070655897,-0.3719249214771552,-0.08827793584187672,-0.2474770089832098,-0.19516640035962174,-0.3115300132826203,-0.15568016027861553,-0.32843273900770986,-0.29609904420598815,-0.19698585365592114,-0.5777390868678596,0.02596105284996647,-0.11815652972882709,-0.08088234453130691,-0.11854493012862614,-0.09875561681287304,-0.24922645142514024,-0.17883217791444977,-0.36025141645347664,-0.26350841765575994,-0.13856530292974745,0.0,Houston
86,2019-12,-0.7329831927412811,-1.0624522098464866,0.007595889852854997,-0.8393004859170241,-0.8574477332540325,-0.8142643159838165,-0.8403255144428619,-1.3851425834676494,1.0990400598702295,-0.021844314810989685,-0.2552968380626247,-0.34168588808140643,-0.1921515676333198,-0.2852889568299594,-0.3909977306992006,-0.12802674516343748,0.1330844638385069,-0.49529053144746427,-0.32134762608021006,0.06253315631338358,-0.3502372697492976,-0.08827793584187672,-0.2474770089832098,-0.1251662231780371,-0.3115300132826203,-0.15445149057448074,-0.29362586083728465,-0.2960933668193437,-0.13492240946901157,-0.325041385170418,-0.010514112206992096,-0.10476703270302468,-0.08088234453130691,-0.11854493012862614,-0.020395000515068533,-0.24922645142514024,-0.17850930917972765,-0.3402536938781279,-0.2634043767202943,-0.09989617257329675,2.0,Miami/Fort Lauderdale
87,2019-12,-0.550013821296155,-0.4016299562185543,-0.04671245759287036,-0.5367237075388916,-0.45757971611482895,-0.5314000428882748,-0.5235164623278178,1.6299940316770722,-1.021196100221785,-0.5817777007888901,-0.31509805651852063,-0.34168588808140643,-0.1921515676333198,-0.5236182215084527,-0.3909977306992006,-0.15862262159654789,0.04493824714183851,-0.4178296628823488,-0.5696517676195767,-0.10607755893091537,-0.37189429538030333,-0.08827793584187672,-0.2474770089832098,-0.19516640035962174,-0.3115300132826203,-0.14271086895719265,-0.34314915322713,-0.2960592551879212,-0.19590962876290358,-0.5556049816096894,-0.06522700526991411,-0.11792963488312054,-0.08088234453130691,-0.11854493012862614,-0.09875561681287304,-0.24922645142514024,-0.1618878589922137,-0.37636597125116306,-0.26332612926674626,-0.13313014462387857,5.0,Seattle/Tacoma
88,2019-12,-0.6560902073329796,-0.4200722781136375,-0.016346858674819584,-0.6310933249849275,-0.6383285873839876,-0.6168390397808919,-0.608513555633669,0.2786446126912207,-1.0102726127834971,-0.45734805946046775,0.11438342148291362,-0.34168588808140643,-0.1921515676333198,-0.2852889568299594,-0.3909977306992006,-0.21981437446276866,-0.30764661964483503,-0.4178296628823488,-0.15417256048934933,-0.10583920047299017,-0.0682120442159622,-0.08827793584187672,-0.2474770089832098,-0.19026208656507665,-0.3115300132826203,1.9502597126084322,-0.3136546791435955,-0.2771360996977672,-0.049059964348370184,-0.21344860449381053,-0.06493392937826854,-0.0900306446550423,-0.08088234453130691,-0.11854493012862614,-0.09326555854542799,-0.24922645142514024,6.61197786438692,-0.33121380012054347,-0.17663206902250203,-0.07680018078441382,4.0,Oakland
89,2019-12,0.20739694482873358,0.12405303569532453,-0.2477128640808024,0.16748538852095776,0.14224243411180978,0.11147058673967855,0.18999242534207406,0.6735015112857412,1.3874854740914484,-0.3951332387962566,0.5493013738894293,-0.34168588808140643,-0.1921515676333198,-0.12640278037763053,0.5864965960488009,0.009654698785559267,-0.7410321850701213,-0.36618908383893845,0.802167152964251,-0.10225185145643852,2.9429037967612794,-0.08827793584187672,-0.2474770089832098,-0.18323195145035695,0.5696220204729839,-0.14727059874809292,-0.34691813607700667,-0.2953799085643501,0.018897731037691972,0.5630895883136559,-0.06185829697633829,0.03533135068178131,-0.08088234453130691,-0.11854493012862614,-0.0907397162021185,0.35610679122092,-0.17533932523881934,-0.3410291899965199,-0.26131199790704185,-0.11178316670264994,3.0,Newark/New York
90,2020-01,-0.6254721554306755,-0.37053000184672064,0.015102742794373075,-0.605847447540278,-0.6038429539535216,-0.5857816795988187,-0.5720149943962183,0.2786446126912207,-1.0102726127834971,-0.5506702904567845,0.21223996077437965,-0.34168588808140643,-0.1921515676333198,-0.4441751332822883,0.0,0.02495263700211446,0.2065396444190639,-0.36618908383893845,-0.39510133148794274,-0.10607580836723986,1.1866931493230992,-0.08827793584187672,-0.2474770089832098,-0.1950567607901834,-0.21203814018437844,4.583281141118028,-0.2867470420175647,-0.2577984476710085,-0.12554189240316618,-0.2863067009686203,-0.06522213523794178,-0.00032904410190027583,-0.08088234453130691,-0.11854493012862614,-0.09838741384920646,-0.0783542981180718,2.233280205430125,-0.3385789793835433,-0.14652883585462786,-0.07739889329493402,4.0,Oakland
91,2020-01,-0.7180639002105489,-1.0400394566776823,-0.025591542661304638,-0.8419228948997904,-0.8539981012641332,-0.8236907578864177,-0.8230083218330478,-1.3851425834676494,1.0990400598702295,-0.146273956139412,-0.1356944011508329,0.2061477804576656,-0.1921515676333198,-0.20584586860379497,-0.3909977306992006,-0.04388808497238392,0.6031976195540716,-0.18544705718700236,0.23672207817163385,-0.08098457785732928,-0.19635382102277277,-0.08806636721481514,-0.2474770089832098,-0.17210152605030674,-0.3115300132826203,-0.15094295597489582,-0.2846633148358771,-0.28950854454281816,-0.04784574593261756,0.19511008839657856,-0.05491399039978387,-0.07989986606141958,-0.08075348351087781,-0.11854493012862614,-0.07939090405270875,-0.24922645142514024,-0.17669152783941114,-0.35020523578443236,-0.25421809566194137,-0.10700183711575897,2.0,Miami/Fort Lauderdale
92,2020-01,-0.5719037358350888,-0.5440782155637651,-0.08240698419369749,-0.5480477463281102,-0.49879906314911016,-0.5498044044776517,-0.5785705849617363,1.6299940316770722,-1.021196100221785,-0.5195628801246789,-0.31509805651852063,-0.34168588808140643,-0.1921515676333198,-0.5236182215084527,-0.3909977306992006,-0.1509736524882703,0.0669748013160056,-0.49529053144746427,-0.6016117066295943,-0.10607347712878419,-0.37153990768815953,-0.08827793584187672,-0.2474770089832098,-0.19516640035962174,-0.3115300132826203,-0.12700437457266944,-0.3455341446523738,-0.29609620551266586,-0.198858969012625,-0.5768168324821025,-0.06521931851674696,-0.11530413738280182,-0.08088234453130691,-0.11854493012862614,-0.09875561681287304,-0.24922645142514024,-0.14282644365229952,-0.37848713617540797,-0.2634563971880271,-0.14230265188849428,5.0,Seattle/Tacoma
93,2020-01,1.5556786995992269,2.3240876817584173,0.05753305563020723,1.8429349895201967,1.836556551300151,1.8033393682128296,1.802208181403064,-0.301134715999291,-0.8191213548189943,-0.48845546979257337,-0.23355094044229893,-0.34168588808140643,-0.1921515676333198,-0.5236182215084527,-0.3909977306992006,-0.26570818911243427,5.274947104477496,0.04693554850834404,-0.5819440518541988,-0.10578589794390449,-0.31241841529386044,-0.08827793584187672,-0.2474770089832098,-0.19516640035962174,-0.3115300132826203,-0.15573476782102152,0.14236147781177638,-0.15775693373874533,-0.1978104510157974,0.11210719367844083,-0.06477823840478747,-0.09060298690333711,-0.08088234453130691,-0.11854493012862614,-0.09875561681287304,-0.24922645142514024,-0.1798888392280859,-0.32530274774695767,-0.14827259871518012,-0.1386010714052452,1.0,Los Angeles/Long Beach
