,Date,Empty Exports,Loaded Exports,Empty Imports,Loaded Imports,Total TEUs,Total Imports,Total Exports,latitude,longitude,Count of Event_Cocaine,Count of Event_Ecstasy,Count of Event_Fentanyl,Count of Event_Heroin,Count of Event_Ketamine,Count of Event_Khat (Catha Edulis),Count of Event_Lsd,Count of Event_Marijuana,Count of Event_Methamphetamine,Count of Event_Other Drugs**,Sum Qty (lbs)_Cocaine,Sum Qty (lbs)_Ecstasy,Sum Qty (lbs)_Fentanyl,Sum Qty (lbs)_Heroin,Sum Qty (lbs)_Ketamine,Sum Qty (lbs)_Khat (Catha Edulis),Sum Qty (lbs)_Lsd,Sum Qty (lbs)_Marijuana,Sum Qty (lbs)_Methamphetamine,Sum Qty (lbs)_Other Drugs**,Sum_of_Counts,Ratio_Cocaine,Ratio_Ecstasy,Ratio_Fentanyl,Ratio_Heroin,Ratio_Ketamine,Ratio_Khat (Catha Edulis),Ratio_Lsd,Ratio_Marijuana,Ratio_Methamphetamine,Ratio_Other Drugs**,Hub Portuario
10,2018-11,22390.0,89400.0,13233.0,101320.0,226343.0,114553.0,111790.0,29.602093408239703,-94.66715344569288,,1.0,,,,,,10.0,1.0,34.0,,0.01763698096,,,,,,5.324185673526199,11.7285923384,3.4453842305360003,46.0,,0.01763698096,,,,,,0.5324185673526199,11.7285923384,0.10133483030988236,Houston
11,2018-11,9508.0,39077.0,14477.0,31836.0,94898.0,46313.0,48585.0,26.14492877245509,-79.93771224550898,21.0,14.0,3.0,1.0,10.0,,115.0,71.0,3.0,192.0,57.093332452402,4.816439037914,1.9868499975964,1.27427187436,11.53568785915,,0.6784064726263991,2.8553610787454,0.023809924296,1721.1912302345306,430.0,2.718730116781048,0.344031359851,0.6622833325321333,1.27427187436,1.1535687859150001,,0.005899186718490427,0.04021635322176619,0.007936641432,8.964537657471514,Miami/Fort Lauderdale
12,2018-12,519461.5,261294.4,22145.4,842003.85,1644905.15,864149.25,780755.9,33.804338012958965,-118.37905453563714,3.0,22.0,1.0,1.0,5.0,,,147.0,9.0,47.0,11.6514305467,0.9905369431659998,0.00551155655,0.10141264052,0.124120253506,,,297.87335242586965,54.97667427494,37.39635211627399,235.0,3.8838101822333333,0.045024406507545446,0.00551155655,0.10141264052,0.0248240507012,,,2.026349336230406,6.108519363882222,0.7956670663037019,Los Angeles/Long Beach
13,2018-12,12581.0,36826.0,14529.0,33040.0,96976.0,47569.0,49407.0,26.14492877245509,-79.93771224550898,22.0,8.0,1.0,1.0,6.0,,31.0,80.0,1.0,96.0,766.8139340798891,1.5172212870839998,0.000440924524,0.72091159674,6.447859776714,,0.27998707274,10.232998399218197,0.01543235834,89.03106100778224,246.0,34.85517882181314,0.18965266088549998,0.000440924524,0.72091159674,1.074643296119,,0.009031841056129032,0.12791247999022745,0.01543235834,0.9274068854977316,Miami/Fort Lauderdale
14,2018-12,175037.0,115927.0,1094.0,317332.0,609390.0,318426.0,290964.0,40.6909464495114,-74.15705749185668,4.0,104.0,6.0,3.0,12.0,,25.0,11.0,2.0,404.0,15.069918381272,62.234291939979975,5.27786655228,2.21785035572,5.60194607742,,0.3086471668000002,2.925093292216,0.17416518698,434.4073288418867,571.0,3.767479595318,0.5984066532690382,0.87964442538,0.7392834519066667,0.466828839785,,0.012345886672000008,0.26591757201963634,0.08708259349,1.0752656654502146,Newark/New York
15,2018-12,26783.0,85646.0,9528.0,99401.0,221358.0,108929.0,112429.0,29.602093408239703,-94.66715344569288,1.0,1.0,,,,,,25.0,,33.0,0.45415225972,0.000881849048,,,,,,255.4007244496884,,12.9810825412744,60.0,0.45415225972,0.000881849048,,,,,,10.216028977987536,,0.3933661376143758,Houston
16,2018-12,55399.25,85349.75,20677.0,138872.75,349055.19,159549.75,140749.0,47.449354639175255,-122.42877860824744,2.0,1.0,,,,,2.0,92.0,,22.0,0.0110231131,0.005952481074,,,,,0.014991433816,16.636214567877197,,125.9667131351548,119.0,0.00551155655,0.005952481074,,,,,0.007495716908,0.1808284192160565,,5.725759687961582,Seattle/Tacoma
17,2018-12,41825.0,72389.1,19651.75,87056.45,220922.3,106708.2,114214.1,37.90095694063927,-122.20986401826484,5.0,6.0,,,1.0,,1.0,55.0,9.0,64.0,0.445554231502,1.09790206476,,,1.18829159218,,0.000992080179,73.78682311594682,34.785417547408,1028.9101415189696,141.0,0.0891108463004,0.18298367746,,,1.18829159218,,0.000992080179,1.341578602108124,3.865046394156445,16.0767209612339,Oakland
18,2019-01,471596.0,262281.0,22097.75,753760.75,1509735.5,775858.5,733877.0,33.804338012958965,-118.37905453563714,8.0,22.0,,3.0,1.0,,1.0,216.0,13.0,52.0,280.9420491203054,1.076517225346,,11.615495197994,0.086641668966,,0.0048060773116,433.2471902805646,3848.539843243168,40.7169987989704,316.0,35.117756140038175,0.04893260115209091,,3.871831732664667,0.086641668966,,0.0048060773116,2.005774029076688,296.04152640332063,0.7830192076725078,Los Angeles/Long Beach
19,2019-01,12286.0,33662.0,16188.0,27730.0,89866.0,43918.0,45948.0,26.14492877245509,-79.93771224550898,18.0,13.0,8.0,2.0,7.0,1.0,45.0,64.0,6.0,212.0,122.1086015039286,4.2877484874118,0.0108908357428,0.037037660016,11.7726186521214,3.086471668,0.3197364185785999,8.373641727736397,48.1742450422514,851.6088127233411,376.0,6.7838111946627,0.3298268067239846,0.00136135446785,0.018518830008,1.6818026645887714,3.086471668,0.0071052537461911095,0.1308381519958812,8.029040840375233,4.017022701525194,Miami/Fort Lauderdale
20,2019-01,182337.0,111833.0,1016.0,327345.0,622531.0,328361.00000000006,294170.0,40.6909464495114,-74.15705749185668,10.0,112.0,1.0,2.0,10.0,,133.0,13.0,15.0,721.0,21.522187403226,86.28892934680003,0.04629707502,0.7716179169999999,50.17500620858,,1.0405818766400008,11.2098666821402,1.7857443222,684.318013858347,1017.0,2.1522187403226,0.7704368691678575,0.04629707502,0.38580895849999997,5.017500620858,,0.007823923884511284,0.8622974370877077,0.11904962148,0.9491234588881372,Newark/New York
21,2019-01,60043.25,72858.5,15978.25,128615.25,326227.64,144593.5,132901.75,47.449354639175255,-122.42877860824744,3.0,1.0,1.0,1.0,,1.0,1.0,79.0,1.0,27.0,0.0824528859879999,0.0011243575362,0.8157103694,0.01322773572,,321.87490252,6.61386786e-05,7.109180424035399,0.029101018584,23.180967508740203,115.0,0.0274842953293333,0.0011243575362,0.8157103694,0.01322773572,,321.87490252,6.61386786e-05,0.08998962562070126,0.029101018584,0.8585543521755631,Seattle/Tacoma
22,2019-01,20698.0,87961.0,10975.0,95318.0,214952.0,106293.0,108659.0,29.602093408239703,-94.66715344569288,,,,,,,5.0,99.0,1.0,38.0,,,,,,,0.0260145469159999,52.621894808291785,0.037919509064,464.05586545356414,143.0,,,,,,,0.00520290938319998,0.5315342909928463,0.037919509064,12.21199645930432,Houston
23,2019-01,39768.5,75350.2,15481.5,81893.1,212493.3,97374.6,115118.7,37.90095694063927,-122.20986401826484,6.0,12.0,,2.0,2.0,,,76.0,5.0,71.0,2.3553967609818,3.2375324099224,,0.0054674640976,1.0277068805392,,,57.53502859431901,9.0751746916466,590.2106990368834,174.0,0.3925661268303,0.2697943674935333,,0.0027337320488,0.5138534402696,,,0.7570398499252501,1.81503493832932,8.312826746998358,Oakland
24,2019-02,380932.5,247841.5,21968.8,651180.75,1301923.55,673149.55,628774.0,33.804338012958965,-118.37905453563714,4.0,21.0,,1.0,4.0,,,198.0,7.0,56.0,2.76900601072,2.194260893686,,0.02866009406,0.050926782522,,,819.4441623616844,37.897021913276,29.2591561645326,291.0,0.69225150268,0.10448861398504763,,0.02866009406,0.0127316956305,,,4.138606880614568,5.413860273325143,0.5224849315095107,Los Angeles/Long Beach
25,2019-02,44157.25,65610.0,12206.5,99668.5,269232.57,111875.0,109767.25,47.449354639175255,-122.42877860824744,1.0,1.0,,,1.0,,1.0,46.0,2.0,12.0,0.002866009406,0.001763698096,,,2.2487150724,,0.000661386786,17.856120448427998,0.006834330122,3.1655955738318,64.0,0.002866009406,0.001763698096,,,2.2487150724,,0.000661386786,0.38817653148756515,0.003417165061,0.26379963115265,Seattle/Tacoma
26,2019-02,33662.0,67837.15,14208.7,69976.9,185684.75,84185.59999999999,101499.15,37.90095694063927,-122.20986401826484,2.0,34.0,,,3.0,,1.0,35.0,9.0,76.0,0.14550509292,11.874494263391597,,,0.06393405598,,0.0024471311082,42.319450796543606,13.8162817746352,278.8381557078132,160.0,0.07275254646,0.34924983127622344,,,0.021311351993333335,,0.0024471311082,1.2091271656155316,1.5351424194039112,3.668923101418595,Oakland
27,2019-02,15322.0,86460.0,9759.0,86953.0,198494.0,96712.0,101782.0,29.602093408239703,-94.66715344569288,2.0,3.0,,,,3.0,,53.0,,36.0,171.1669002168,1.46276710837,,,,1701.96866264,,47.5267694249836,,20.6160434139536,97.0,85.5834501084,0.4875890361233333,,,,567.3228875466667,,0.8967314985845962,,0.5726678726098222,Houston
28,2019-02,175358.0,113358.0,977000.0,295523.0,585216.0,1272523.0,288716.0,40.6909464495114,-74.15705749185668,7.0,122.0,,2.0,8.0,2.0,53.0,11.0,12.0,610.0,3314.107639728124,58.44170169302021,,11.205435390674,15.12591579582,226.9879449552,0.2182576393800002,4.4957105391564,2.188749337136,586.948783500784,827.0,473.44394853258916,0.4790303417460673,,5.602717695337,1.8907394744775,113.4939724776,0.004118068667547174,0.4087009581051273,0.18239577809466667,0.9622111204930884,Newark/New York
29,2019-02,11239.0,32664.0,10862.0,27361.0,82126.0,38223.0,43903.0,26.14492877245509,-79.93771224550898,18.0,19.0,,1.0,8.0,5.0,38.0,68.0,2.0,198.0,361.509167057836,7.241744382175999,,0.159173753164,11.6955229991,3472.2806265,0.3211694232816001,21.500471870419,0.04519476371,334.76367751217515,357.0,20.083842614324222,0.38114444116715784,,0.159173753164,1.4619403748875,694.4561252999999,0.00845182692846316,0.3161834098591029,0.022597381855,1.6907256440008847,Miami/Fort Lauderdale
30,2019-03,11477.0,37351.0,15030.0,28507.0,92365.0,43537.0,48828.0,26.14492877245509,-79.93771224550898,20.0,20.0,1.0,2.0,1.0,,36.0,42.0,1.0,144.0,108.88000598110678,7.232044042648,8.157103694,0.007054792384,0.0012345886672,,0.35714886444,14.897340522578398,6.61386786,142.33614631978585,267.0,5.444000299055339,0.3616022021324,8.157103694,0.003527396192,0.0012345886672,,0.00992080179,0.35469858387091424,6.61386786,0.9884454605540685,Miami/Fort Lauderdale
31,2019-03,170777.0,130038.00000000001,1302.0,282981.0,585098.0,284283.0,300815.0,40.6909464495114,-74.15705749185668,11.0,106.0,5.0,3.0,4.0,,124.0,31.0,3.0,665.0,88.36001797470661,101.90206674164004,0.03747858454,1.66669470072,29.0128336792,,0.5599741454799997,14.8851930519422,0.26235009178,443.7659077713348,952.0,8.03272890679151,0.961340252279623,0.007495716907999999,0.5555649002399999,7.2532084198,,0.004515920528064514,0.4801675178045871,0.08745003059333334,0.6673171545433606,Newark/New York
32,2019-03,17489.0,118295.0,35333.0,109604.0,280721.0,144937.0,135784.0,29.602093408239703,-94.66715344569288,3.0,2.0,,,,1.0,1.0,38.0,3.0,82.0,0.7826410301,1.137144347396,,,,220.462262,0.000440924524,18.774257584753204,3.979123366838,17.1487231883486,130.0,0.26088034336666666,0.568572173698,,,,220.462262,0.000440924524,0.4940594101250843,1.3263744556126666,0.2091307705896171,Houston
33,2019-03,30532.75,88202.05,20523.25,74714.4,213972.45,95237.65,118734.8,37.90095694063927,-122.20986401826484,2.0,39.0,,,3.0,,3.0,53.0,4.0,85.0,0.301371912154,14.313600545254802,,,0.0596570880971999,,0.022266688462,51.4949578636264,15.51062244301,408.3487776583919,189.0,0.150685956077,0.36701539859627696,,,0.019885696032399966,,0.007422229487333333,0.9716029785589886,3.8776556107525,4.804103266569316,Oakland
34,2019-03,346312.5,290359.75,22899.95,544225.95,1203798.15,567125.9,636672.25,33.804338012958965,-118.37905453563714,6.0,10.0,1.0,2.0,,,,208.0,9.0,31.0,2.520765503708,1.3157187796160004,0.1543235834,0.001763698096,,,,1140.052619417624,18.911693758884,20.3631291069872,267.0,0.42012758395133337,0.13157187796160003,0.1543235834,0.000881849048,,,,5.481022208738578,2.1012993065426664,0.656875132483458,Los Angeles/Long Beach
35,2019-03,52437.0,86856.25,20084.0,117007.0,336827.95,137091.0,139293.25,47.449354639175255,-122.42877860824744,2.0,1.0,,1.0,,,,79.0,3.0,25.0,0.071209310626,0.0294537582032,,0.02755778275,,,,5.7009997717366,0.0045856150496,3.6991142478718,111.0,0.035604655313,0.0294537582032,,0.02755778275,,,,0.0721645540726152,0.0015285383498666665,0.147964569914872,Seattle/Tacoma
36,2019-04,174577.0,131311.0,1550.0,297825.0,605263.0,299375.0,305888.00000000006,40.6909464495114,-74.15705749185668,6.0,52.0,1.0,5.0,16.0,2.0,26.0,44.0,5.0,728.0,24.315003338242,127.50434922769996,0.19621141318,6.435954814566001,94.788410933686,1190.4962148,0.0881849047999999,55.92640365340979,1.79235819006,582.3084056253032,885.0,4.0525005563736665,2.452006715917307,0.19621141318,1.2871909629132001,5.924275683355375,595.2481074,0.0033917271076923036,1.2710546284865862,0.358471638012,0.7998741835512406,Newark/New York
37,2019-04,36357.25,79291.45,19652.25,80701.85,216002.8,100354.1,115648.7,37.90095694063927,-122.20986401826484,5.0,25.0,,2.0,1.0,1.0,,48.0,4.0,293.0,1.488561193024,3.9552252576372,,0.047619848592,0.0100089866948,788.626139588776,,59.06971049255338,8.311647739662,840.2551385076991,379.0,0.2977122386048,0.158209010305488,,0.023809924296,0.0100089866948,788.626139588776,,1.230618968594862,2.0779119349155,2.8677649778419765,Oakland
38,2019-04,382310.7,279336.75,24311.85,678627.65,1364587.95,702939.5,661647.45,33.804338012958965,-118.37905453563714,24.0,20.0,3.0,1.0,1.0,,1.0,199.0,16.0,47.0,90.7907025981614,2.787083916204,0.5097087497439999,0.000440924524,0.00110231131,,0.00881849048,1585.467761278529,22.2766533562424,542.8328518698814,312.0,3.7829459415900586,0.1393541958102,0.1699029165813333,0.000440924524,0.00110231131,,0.00881849048,7.967174679791603,1.39229083476515,11.54963514616769,Los Angeles/Long Beach
39,2019-04,10429.0,36084.0,14213.0,32308.0,93034.0,46521.0,46513.0,26.14492877245509,-79.93771224550898,15.0,15.0,7.0,1.0,5.0,3.0,41.0,38.0,3.0,105.0,11.4340327101418,4.65065141689,0.01984160358,5.3282862715994,1.40544692025,2151.71167712,0.23920155427,66.12143845111157,0.03086471668,157.67306654656596,233.0,0.7622688473427867,0.31004342779266664,0.002834514797142857,5.3282862715994,0.28108938405,717.2372257066667,0.005834184250487805,1.7400378539766204,0.010288238893333334,1.5016482528244377,Miami/Fort Lauderdale
40,2019-04,18230.0,106654.0,27182.0,100627.0,252693.0,127809.0,124884.0,29.602093408239703,-94.66715344569288,1.0,,,,,3.0,,29.0,,40.0,0.34392112872,,,,,2525.39521121,,8.7366107958932,,11.514523481998,73.0,0.34392112872,,,,,841.7984037366667,,0.3012624412376966,,0.28786308704995,Houston
41,2019-04,56604.25,81304.75,15220.8,112651.5,323947.89,127872.3,137909.0,47.449354639175255,-122.42877860824744,1.0,2.0,1.0,,,,1.0,79.0,2.0,45.0,0.003527396192,22.82225336224,0.11353806493,,,,0.0171519639836,6.096553162217001,0.038139971326,10.8195382472692,131.0,0.003527396192,11.41112668112,0.11353806493,,,,0.0171519639836,0.07717155901540508,0.019069985663,0.2404341832726489,Seattle/Tacoma
42,2019-05,7357.0,35805.0,17168.0,25619.0,85949.0,42787.0,43162.0,26.14492877245509,-79.93771224550898,18.0,9.0,,1.0,7.0,,29.0,34.0,,156.0,31.1320492189012,9.345836210704,,4.40924524,10.08173924126,,0.20392759235,27.948441878264003,,418.7796409377551,254.0,1.7295582899389557,1.0384262456337778,,4.40924524,1.4402484630371428,,0.007031985943103448,0.8220129964195295,,2.6844848778061228,Miami/Fort Lauderdale
43,2019-05,51251.74999999994,70541.0,13121.2,111729.75,315792.42,124850.95,121792.74999999994,47.449354639175255,-122.42877860824744,1.0,5.0,,,,,2.0,87.0,2.0,51.0,0.016314207388,0.3401953164922,,,,,0.0134481979819999,10.336703847262998,0.00440924524,13.7754521637128,148.0,0.016314207388,0.06803906329843999,,,,,0.00672409899099995,0.11881268789957468,0.00220462262,0.2701069051708392,Seattle/Tacoma
44,2019-05,17953.0,116693.0,21289.0,107126.0,263061.0,128415.0,134646.0,29.602093408239703,-94.66715344569288,3.0,1.0,,,,,,16.0,1.0,36.0,8.6153124593408,0.00661386786,,,,,,9.8945006421434,0.000440924524,30.964365622424005,57.0,2.8717708197802665,0.00661386786,,,,,,0.6184062901339625,0.000440924524,0.8601212672895557,Houston
45,2019-05,378583.5,287934.25,17411.4,718357.0,1402286.15,735768.4,666517.75,33.804338012958965,-118.37905453563714,10.0,18.0,,,1.0,,2.0,248.0,24.0,37.0,16.465003575208,54.1172903314378,,,0.06834330122,,0.0107144659332,245.50399713869888,502.47368536836257,96.11568193583076,340.0,1.6465003575208002,3.0065161295243223,,,0.06834330122,,0.0053572329666,0.9899354723334632,20.936403557015108,2.5977211334008317,Los Angeles/Long Beach
46,2019-05,169448.0,132315.0,1263.0,340680.0,643706.0,341943.0,301763.00000000006,40.6909464495114,-74.15705749185668,7.0,42.0,2.0,,13.0,1.0,1.0,16.0,10.0,748.0,41.311100502608,75.74201473272001,0.00881849048,,103.474403594224,383.60433588,0.0110231131,21.3447593747684,2.05691290446,1322.0256537761638,840.0,5.901585786086857,1.8033813031600001,0.00440924524,,7.959569507248,383.60433588,0.0110231131,1.334047460923025,0.20569129044599999,1.7674139756365828,Newark/New York
47,2019-05,42362.95,78069.85,16698.75,85969.6,223101.15,102668.35,120432.8,37.90095694063927,-122.20986401826484,6.0,21.0,,1.0,2.0,,1.0,54.0,13.0,150.0,6.03405211094,4.900545390867,,0.038029740195,0.0330472930738,,0.0076500404914,60.03176371146901,22.8435941092016,1055.7542879268758,248.0,1.0056753518233335,0.233359304327,,0.038029740195,0.0165236465369,,0.0076500404914,1.1116993279901668,1.7571995468616615,7.038361919512505,Oakland
48,2019-06,425132.25,273151.0,15738.5,727923.5,1441945.25,743662.0,698283.25,33.804338012958965,-118.37905453563714,13.0,13.0,2.0,,3.0,,2.0,195.0,17.0,55.0,2.834262840272,1.317702939974,0.00661386786,,0.036596735492,,0.0239642478794,1689.5960779880718,30.584950069522,84.5158395584388,300.0,0.21802021848246153,0.10136176461338461,0.00330693393,,0.012198911830666667,,0.0119821239397,8.6645952717337,1.7991147099718825,1.536651628335251,Los Angeles/Long Beach
49,2019-06,6024.0,34705.0,15707.0,22463.0,78899.0,38170.0,40729.0,26.14492877245509,-79.93771224550898,21.0,8.0,20.0,1.0,5.0,,16.0,45.0,2.0,158.0,143.8789853217142,3.190529855664,0.0480607731159999,0.770956530214,13.202823484394004,,0.100971715996,82.98602987619458,5.521036427266,270.3839129770896,276.0,6.851380253414962,0.398816231958,0.0024030386557999947,0.770956530214,2.640564696878801,,0.00631073224975,1.8441339972487685,2.760518213633,1.7112905884625924,Miami/Fort Lauderdale
50,2019-06,35112.75,74900.95,12821.75,80894.7,203730.15,93716.45,110013.7,37.90095694063927,-122.20986401826484,7.0,25.0,,3.0,5.0,,5.0,67.0,18.0,132.0,0.5480912295582001,15.593450114843398,,0.081681268071,4.6282304048446,,30.2738116791614,57.84237503377321,174.84238091018537,438.96051389274686,262.0,0.07829874707974287,0.623738004593736,,0.027227089357,0.92564608096892,,6.05476233583228,0.863319030354824,9.71346560612141,3.3254584385814154,Oakland
51,2019-06,19897.0,106429.0,20003.0,105159.0,251488.0,125162.0,126326.0,29.602093408239703,-94.66715344569288,3.0,,,1.0,1.0,1.0,,13.0,,16.0,10.279295474238198,,,0.563060617148,2.425084882,440.924524,,6.7100114524582,,19.978951569226,35.0,3.426431824746066,,,0.563060617148,2.425084882,440.924524,,0.5161547271121693,,1.248684473076625,Houston
52,2019-06,185055.0,122663.0,1601.0,301708.0,611027.0,303309.0,307718.0,40.6909464495114,-74.15705749185668,11.0,73.0,1.0,2.0,15.0,3.0,1.0,9.0,5.0,751.0,51.641962099928,256.2691032534802,2.05470828184,13.61795392374,118.05004558409198,1378.5437120021045,0.00220462262,712.6712024034164,0.1947122697984,1167.6282375646213,871.0,4.6947238272661815,3.510535661006578,2.05470828184,6.80897696187,7.870003038939465,459.51457066736816,0.00220462262,79.18568915593515,0.038942453959680004,1.5547646305787233,Newark/New York
53,2019-06,59432.0,76558.75,13320.0,122645.25,343220.94,135965.25,135990.75,47.449354639175255,-122.42877860824744,2.0,1.0,,1.0,,,2.0,114.0,1.0,33.0,0.0065697754076,0.005732018812,,0.004188782978,,,0.00110231131,13.525977068033598,0.0021384839414,12.112240766732398,154.0,0.0032848877038,0.005732018812,,0.004188782978,,,0.000551155655,0.11864892164941752,0.0021384839414,0.36703759899189087,Seattle/Tacoma
54,2019-07,24035.0,104470.0,20426.0,111062.0,259993.0,131488.0,128505.0,29.602093408239703,-94.66715344569288,4.0,1.0,,,,,,18.0,,59.0,0.032848877038,0.02425084882,,,,,,5.9458231136876,,52.56512577582679,82.0,0.0082122192595,0.02425084882,,,,,,0.33032350631597773,,0.890934335183505,Houston
55,2019-07,36266.45,76414.2,14912.75,90598.05,218191.45,105510.8,112680.65,37.90095694063927,-122.20986401826484,6.0,16.0,1.0,1.0,1.0,,8.0,56.0,5.0,233.0,0.2836908387416,6.6110238968202,0.09369646135,0.05952481074,1.47930177802,,80.51722732764,60.69178363144459,10.753928678098,1272.6833555773862,327.0,0.047281806456933334,0.4131889935512625,0.09369646135,0.05952481074,1.47930177802,,10.064653415955,1.0837818505615107,2.1507857356196,5.462160324366464,Oakland
56,2019-07,6325.0,34328.0,14369.0,25801.0,80823.0,40170.0,40653.0,26.14492877245509,-79.93771224550898,23.0,11.0,22.0,1.0,10.0,,72.0,42.0,6.0,368.0,75.59474594170402,1.859378717708,0.055776952286,0.8377565956,2.5357569375240003,,0.408737033748,88.03560775617363,18.48355604608,764.3320801654239,555.0,3.286728084421914,0.16903442888254544,0.002535316013,0.8377565956,0.2535756937524,,0.005676903246500001,2.096085898956515,3.0805926743466667,2.0769893482756085,Miami/Fort Lauderdale
57,2019-07,52580.0,73827.5,8965.0,122945.65,326514.63,131910.65,126407.5,47.449354639175255,-122.42877860824744,4.0,6.0,,,1.0,,,159.0,2.0,101.0,0.004188782978,18.96306146593,,,0.001763698096,,,8.780130046411994,0.0735241643769999,30.5213246607088,273.0,0.0010471957445,3.160510244321667,,,0.001763698096,,,0.055220943688125745,0.03676208218849995,0.30219133327434455,Seattle/Tacoma
58,2019-07,455123.0,272994.25,16028.7,789788.2,1533935.15,805816.9,728117.25,33.804338012958965,-118.37905453563714,10.0,15.0,,,4.0,,2.0,382.0,17.0,104.0,54.963887463744,1.4987906419808,,,0.751114926634,,0.0862007444419999,1651.1574464357427,92.15432782731,804.3779697926406,534.0,5.4963887463744,0.09991937613205333,,,0.1877787316585,,0.04310037222099995,4.322401692240164,5.420842813371176,7.734403555698467,Los Angeles/Long Beach
59,2019-07,206251.0,118015.0,1756.0,336972.0,662994.0,338727.99999999994,324266.0,40.6909464495114,-74.15705749185668,14.0,66.0,2.0,1.0,14.0,2.0,1.0,14.0,6.0,529.0,76.006348984858,94.34462040028,1.39111687322,0.0110231131,87.29644188413998,175.598191683,0.0220462262,62.43339140879221,1.6468530971400002,836.1895498417043,649.0,5.4290249274898565,1.4294639454587879,0.69555843661,0.0110231131,6.235460134581428,87.7990958415,0.0220462262,4.459527957770872,0.27447551619000005,1.5806985819313881,Newark/New York
60,2019-08,7408.0,37602.0,17755.0,24407.0,87172.0,42162.0,45010.0,26.14492877245509,-79.93771224550898,20.0,19.0,30.0,1.0,3.0,11.0,103.0,53.0,2.0,525.0,42.287086936482,30.69275611564,0.091271376468,0.110231131,0.5992164281160001,1166.4217357896002,0.3022537612020002,22.7092884991912,9.259415004,803.742443229974,767.0,2.1143543468240997,1.6154082166126316,0.0030423792156,0.110231131,0.19973880937200003,106.03833961723639,0.0029345025359417496,0.4284771414941736,4.629707502,1.5309379871047124,Miami/Fort Lauderdale
61,2019-08,44937.5,75079.6,16194.95,88324.95,224537.0,104519.9,120017.1,37.90095694063927,-122.20986401826484,,39.0,23.0,,2.0,,19.0,27.0,6.0,166.0,,266.12200266678417,0.3457068730422,,22.42542129064,,62.75987397258798,16.144473492486195,3.0186574762088,610.8153665981179,282.0,,6.823641094020107,0.015030733610530434,,11.21271064532,,3.303151261715157,0.5979434626846739,0.5031095793681334,3.6796106421573365,Oakland
62,2019-08,58748.75,74851.5,9929.0,112267.25,320564.14,122196.25,133600.25,47.449354639175255,-122.42877860824744,3.0,10.0,,2.0,5.0,,35.0,250.0,6.0,114.0,0.0022487150724,0.0758169719018,,0.022928075248,0.3718977897678,,0.5137432091385999,170.96996127815544,0.0390438666002,11.9410297740632,425.0,0.0007495716908000001,0.00758169719018,,0.011464037624,0.07437955795356001,,0.014678377403959999,0.6838798451126218,0.006507311100033333,0.1047458752110807,Seattle/Tacoma
63,2019-08,207875.0,127237.0,1932.0,342541.0,679585.0,344473.0,335112.0,40.6909464495114,-74.15705749185668,9.0,102.0,1.0,1.0,27.0,2.0,11.0,12.0,11.0,472.0,31.054975612106,172.84020878538,0.0661386786,0.00440924524,57.52962726889999,702.1061657914,0.07936641432,18.377954622582,2.2313426461544,593.6909824434944,648.0,3.4505528457895553,1.694511850837059,0.0661386786,0.00440924524,2.130726935885185,351.0530828957,0.007215128574545454,1.5314962185485,0.2028493314685818,1.2578198780582508,Newark/New York
64,2019-08,22418.0,109388.0,16986.0,110318.0,259110.0,127304.0,131806.0,29.602093408239703,-94.66715344569288,2.0,1.0,,,,,,18.0,,36.0,17.76484907196,0.583343145252,,,,,,2.9967435273659992,,7.083672940322001,57.0,8.88242453598,0.583343145252,,,,,,0.1664857515203333,,0.19676869278672224,Houston
65,2019-08,474789.0,271259.0,18632.55,760393.25,1525073.8,779025.8,746048.0,33.804338012958965,-118.37905453563714,35.0,27.0,1.0,,4.0,,,1030.0,23.0,164.0,9.1908953329704,2.87152096255,0.012345886672,,0.098767093376,,,2547.9470896541234,27.087316282892004,125.30173281428424,1284.0,0.26259700951344,0.10635262824259259,0.012345886672,,0.024691773344,,,2.4737350384991488,1.1777094036040001,0.76403495618466,Los Angeles/Long Beach
66,2019-09,20777.0,102309.0,22168.0,106270.0,251524.0,128438.0,123086.0,29.602093408239703,-94.66715344569288,,1.0,,,,1.0,,40.0,,35.0,,0.00220462262,,,,151.01664947,,14.614862226277795,,27.829392256784,77.0,,0.00220462262,,,,151.01664947,,0.3653715556569449,,0.7951254930509715,Houston
67,2019-09,56313.0,82147.5,9619.0,131451.0,347278.07,141070.0,138460.5,47.449354639175255,-122.42877860824744,4.0,3.0,,1.0,1.0,,78.0,126.0,3.0,86.0,0.029101018584,0.0949751424695999,,0.004850169764,0.001984160358,,1.170213686696,15.7194883900288,0.05291094288,5.3268973593488,302.0,0.007275254646,0.031658380823199966,,0.004850169764,0.001984160358,,0.015002739573025642,0.12475784436530794,0.01763698096,0.061940666969172095,Seattle/Tacoma
68,2019-09,458668.5,253983.5,16966.9,757238.85,1486857.75,774205.75,712652.0,33.804338012958965,-118.37905453563714,34.0,17.0,3.0,,4.0,4.0,2.0,788.0,25.0,69.0,26.7623328624778,2.4249526046428005,1.188952978966,,23.826018041126,4338.69731616,0.014770971554,781.9533201199172,24.202104613871803,337.7955186316514,946.0,0.7871274371317,0.1426442708613412,0.39631765965533333,,5.9565045102815,1084.67432904,0.007385485777,0.9923265483755295,0.9680841845548721,4.895587226545673,Los Angeles/Long Beach
