Hub Portuario,Date,latitude,longitude,Empty Exports,Loaded Exports,Empty Imports,Loaded Imports,Total TEUs,Total Imports,Total Exports,Empty Exports_MA,Loaded Exports_MA,Empty Imports_MA,Loaded Imports_MA,Total TEUs_MA,Total Imports_MA,Total Exports_MA,Empty Exports_diff_savgol,Loaded Exports_diff_savgol,Empty Imports_diff_savgol,Loaded Imports_diff_savgol,Total TEUs_diff_savgol,Total Imports_diff_savgol,Total Exports_diff_savgol,Target_B
5.0,2020-02,1.6299940316770722,-1.021196100221785,-0.5700503068825205,-0.5117996335471338,-0.0488407820693219,-0.591183874731217,-0.504559948572242,-0.5847788586779352,-0.5684386619615015,-0.5143493632748899,-0.4190736453615598,-0.04848365643683254,-0.521850072848997,-0.4116407691557358,-0.5173092315790467,-0.5013368840641703,-0.02829563697935209,-0.060794530210656034,-0.03325180831735629,-0.018536080052392805,-0.03586321876420947,-0.024908597157958894,-0.037791559945483895,-1.9597603515450126
5.0,2020-04,1.6299940316770722,-1.021196100221785,-0.6551243168802927,-0.5358767746360676,-0.1642167108383168,-0.5706823657959317,-0.5310416168231329,-0.5887594933433873,-0.6391196252083122,-0.5497509369855356,-0.46230254428257334,-0.08112115155025482,-0.5338931592625225,-0.44211145840869986,-0.5357790400350828,-0.5397350789743521,-0.024917069253484095,-0.01647687557175382,-0.02889268114213368,-0.007563432531341602,-0.02008081117583339,-0.013339352828201326,-0.023251764765371868,-1.8753089432783416
5.0,2020-06,1.6299940316770722,-1.021196100221785,-0.5629621569451108,-0.4835125700719898,-0.1504051475515136,-0.5432912655191922,-0.4524190906275886,-0.5592719609167035,-0.5554385407265865,-0.5609355431589279,-0.46263316251648146,-0.10342238473384587,-0.5397491677087161,-0.45359957986266364,-0.546092771011141,-0.548260403403914,-0.011018851266336883,-0.020831019807151678,-0.014223054382790536,-0.011084263322733262,-0.01612117296853227,-0.013721814574058504,-0.013947339881050225,-1.797572662717486
5.0,2020-07,1.6299940316770722,-1.021196100221785,-0.5659381802559765,-0.6926417825612169,-0.1676301464922867,-0.5460819008846507,-0.4856715655141724,-0.5655540752021108,-0.6142697187267427,-0.5741508158057173,-0.5146900954645354,-0.11417583433435781,-0.5547887216766257,-0.47602165646978867,-0.5629403119893871,-0.5723135315481761,-0.009608763780058798,-0.07281565355143535,-0.019076776510146734,-0.010972801328029608,-0.02155572160744292,-0.014619291954237425,-0.026949889489840836,-2.1749761340067466
5.0,2020-08,1.6299940316770722,-1.021196100221785,-0.5325359322376058,-0.7171783248407748,-0.1801295436294132,-0.5287776545141311,-0.4736491685731616,-0.5513237734837608,-0.5957155837876563,-0.5773221786403012,-0.5882018171314366,-0.14224446611617042,-0.5560034122890245,-0.48946827802205944,-0.5699376323247795,-0.5945964260821599,0.003622381891652353,-0.04070897042293496,-0.028052924867420767,0.013272366258693411,0.003513757792208305,0.007088015265117424,-0.008282962527813308,-2.659679016200357
5.0,2020-09,1.6299940316770722,-1.021196100221785,-0.5111336910600985,-0.5361102408149093,-0.1515008739239241,-0.4724343131292692,-0.4091804804347034,-0.4906228325207477,-0.5305794641618511,-0.5655388554758168,-0.5930639385849916,-0.16277648448709087,-0.532253499968635,-0.4703923843945518,-0.5511064270933421,-0.5870245865222298,0.023956267174743702,-0.0019884163828607576,-0.006594048241977829,0.021005242811306637,0.023221682459576263,0.019051588491025943,0.017530719694496502,-2.2937840963586256
5.0,2020-10,1.6299940316770722,-1.021196100221785,-0.5049722555989731,-0.5761383937356737,-0.1282967261361706,-0.5030938116983128,-0.4327321786867154,-0.5156167329976288,-0.5367631569100837,-0.5355084432195529,-0.6011162624049129,-0.15559248754666166,-0.5187357891491112,-0.4507304967672683,-0.5364778750241903,-0.566553292862584,0.02030646209960967,-0.002058205197611303,0.013493141295040244,0.01053145220333477,0.012304946835950365,0.013033199039049093,0.01475901111268444,-2.22460079124609
5.0,2020-11,1.6299940316770722,-1.021196100221785,-0.5210006335306225,-0.4486545633375104,-0.0815998441909753,-0.4931655712386313,-0.4226645865231191,-0.4962891631806777,-0.5143575870413021,-0.5271161385366552,-0.594144661058017,-0.14183142687455397,-0.508710650292999,-0.44477959594637434,-0.5238813154769851,-0.5583371021255272,0.00903152603120146,0.016747432748363024,0.010067079987396423,0.012883609507696254,0.008730730930646708,0.014609630038171523,0.011343477784445957,-2.104960373291532
5.0,2020-12,1.6299940316770722,-1.021196100221785,-0.4984474291843192,-0.5826641499926524,-0.1414815159013069,-0.4727188560394228,-0.4229002481225218,-0.4888231371297475,-0.5336076294028707,-0.5136179883223237,-0.5721491345443042,-0.13660170075635802,-0.49403804132395346,-0.43222533246804423,-0.5085351278625125,-0.5422046842607527,0.01611343933328708,0.019607581718350475,0.005111060004201732,0.011712994207562909,0.0111527913905904,0.012444716088722564,0.01745883643145672,-2.0994998406024585
5.0,2021-01,1.6299940316770722,-1.021196100221785,-0.4584136339879908,-0.6679131955216441,-0.1553967899147167,-0.5049616051930031,-0.4481217120755392,-0.5230481854610891,-0.5264794180885461,-0.49879352867240084,-0.562296108680478,-0.1316551500134187,-0.48927483145972783,-0.4271198411685198,-0.5028800102579781,-0.5283574511209308,0.005519197112339979,-0.00951412334615265,0.00011686244918370609,-0.00873782251107133,-0.008910772956940607,-0.008469345329831162,0.0015884452023313218,-2.24967102388951
5.0,2021-02,1.6299940316770722,-1.021196100221785,-0.5286102292229097,-0.6327238174365508,-0.1708000873968321,-0.5450860006991133,-0.4900110507496886,-0.5652429129148817,-0.5699028185736634,-0.5022888363049631,-0.5816188240048062,-0.13551499270800033,-0.5038051689736968,-0.4432859552315168,-0.517804026336805,-0.5362221220032931,-0.005629970562858046,0.006966329529954265,-0.0011587794880793297,0.0027767286511559013,-0.0013873859239917044,0.0024589763271996032,-0.002361381323407108,-2.1957940791882398
5.0,2021-03,1.6299940316770722,-1.021196100221785,-0.5070945128034078,-0.446707756652653,-0.1234223219856534,-0.3940369736202776,-0.3479789153834708,-0.4085983978803595,-0.5033422793627483,-0.50271328774585,-0.5557326965882021,-0.13454011187789688,-0.48199380135808967,-0.42633530257086794,-0.49640035931335114,-0.5295379464938261,0.0136719654659573,-0.007246488944564421,-0.004970825065181318,0.021148379430637312,0.02090880408388649,0.0195270999082414,0.008351160775951017,-2.265858745287323
